Multi Channel Analyzer Raw Data
Version: 1

Channel: 46
[s]	[µV]
0.316	24.918234
0.3161	32.472748
0.3162	35.155054
0.3163	33.198396
0.3164	27.328422
0.3165	29.233248
0.3166	21.328868
0.3167	31.073284
0.3168	31.280612
0.3169	17.10456
0.317	23.933426
0.3171	31.254696
0.3172	15.018322
0.3173	12.867294
0.3174	11.85657
0.3175	23.376232
0.3176	27.92449
0.3177	20.47364
0.3178	21.030834
0.3179	11.312334
0.318	-3.62824
0.3181	12.932084
0.3182	35.491962
0.3183	19.385168
0.3184	19.903488
0.3185	15.199734
0.3186	-2.824844
0.3187	6.569706
0.3188	12.621092
0.3189	18.672478
0.319	24.568368
0.3191	6.245756
0.3192	21.795356
0.3193	18.827974
0.3194	27.367296
0.3195	16.884274
0.3196	24.088922
0.3197	11.85657
0.3198	6.958446
0.3199	14.111262
0.32	-2.876676
0.3201	-15.627348
0.3202	-0.932976
0.3203	-6.556748
0.3204	-12.621092
0.3205	-6.491958
0.3206	-9.679626
0.3207	-0.829312
0.3208	-1.658624
0.3209	5.494192
0.321	-15.795802
0.3211	-9.277928
0.3212	-14.538876
0.3213	-28.844508
0.3214	-16.884274
0.3215	2.5916
0.3216	-17.03977
0.3217	-7.930296
0.3218	-17.532174
0.3219	-27.98928
0.322	-26.188118
0.3221	-32.045134
0.3222	-28.598306
0.3223	-8.966936
0.3224	-9.161306
0.3225	-9.290886
0.3226	-16.417786
0.3227	-37.798486
0.3228	-27.315464
0.3229	-24.192586
0.323	-16.573282
0.3231	-30.956662
0.3232	-43.370426
0.3233	-45.819488
0.3234	-40.10501
0.3235	-30.632712
0.3236	-27.237716
0.3237	-25.177394
0.3238	-25.281058
0.3239	-32.628244
0.324	-51.728336
0.3241	-49.966048
0.3242	-26.978556
0.3243	-22.857912
0.3244	-29.686778
0.3245	-41.348978
0.3246	-38.848084
0.3247	-38.174268
0.3248	-32.382042
0.3249	-27.2118
0.325	-24.36104
0.3251	-30.90483
0.3252	-25.190352
0.3253	-19.56658
0.3254	-23.441022
0.3255	-29.570156
0.3256	-32.731908
0.3257	-43.396342
0.3258	-44.925386
0.3259	-35.491962
0.326	-40.94728
0.3261	-41.219398
0.3262	-37.461578
0.3263	-49.201526
0.3264	-57.572394
0.3265	-52.337362
0.3266	-36.126904
0.3267	-37.344956
0.3268	-42.618862
0.3269	-31.760058
0.327	-30.684544
0.3271	-22.883828
0.3272	-34.40349
0.3273	-33.703758
0.3274	-19.488832
0.3275	-21.12154
0.3276	-20.447724
0.3277	-19.618412
0.3278	-15.316356
0.3279	-19.95532
0.328	-15.329314
0.3281	-27.393212
0.3282	-22.533962
0.3283	-8.48749
0.3284	-21.873104
0.3285	-10.470064
0.3286	-11.20867
0.3287	-24.736822
0.3288	-24.270334
0.3289	-24.088922
0.329	3.939232
0.3291	0.634942
0.3292	-15.109028
0.3293	-22.637626
0.3294	-24.257376
0.3295	-13.048706
0.3296	-2.630474
0.3297	1.74933
0.3298	3.705988
0.3299	4.289098
0.33	-10.703308
0.3301	-6.012512
0.3302	2.293566
0.3303	4.327972
0.3304	17.000896
0.3305	22.132264
0.3306	-0.272118
0.3307	7.567472
0.3308	7.295354
0.3309	6.440126
0.331	9.13539
0.3311	7.554514
0.3312	6.375336
0.3313	-1.075514
0.3314	-9.744416
0.3315	0.466488
0.3316	2.78597
0.3317	22.93566
0.3318	36.580434
0.3319	16.832442
0.332	11.234586
0.3321	26.097412
0.3322	22.274802
0.3323	11.623326
0.3324	13.204202
0.3325	16.13271
0.3326	26.900808
0.3327	18.439234
0.3328	21.63986
0.3329	21.691692
0.333	23.402148
0.3331	12.206436
0.3332	8.22833
0.3333	29.012962
0.3334	33.094732
0.3335	29.647904
0.3336	28.015196
0.3337	17.013854
0.3338	15.497768
0.3339	19.022344
0.334	19.864614
0.3341	18.776142
0.3342	44.925386
0.3343	32.109924
0.3344	18.374444
0.3345	15.990172
0.3346	14.525918
0.3347	13.839144
0.3348	27.08222
0.3349	11.947276
0.335	25.255142
0.3351	29.60903
0.3352	24.205544
0.3353	40.247548
0.3354	31.695268
0.3355	30.010728
0.3356	26.201076
0.3357	18.089368
0.3358	12.608134
0.3359	23.58356
0.336	53.218506
0.3361	40.247548
0.3362	17.078644
0.3363	6.569706
0.3364	23.117072
0.3365	22.132264
0.3366	23.350316
0.3367	29.000004
0.3368	31.267654
0.3369	15.057196
0.337	25.281058
0.3371	23.726098
0.3372	18.52994
0.3373	16.469618
0.3374	21.937894
0.3375	17.078644
0.3376	23.661308
0.3377	32.07105
0.3378	15.005364
0.3379	5.144326
0.338	10.81993
0.3381	20.162648
0.3382	17.62288
0.3383	22.48213
0.3384	26.900808
0.3385	9.822164
0.3386	6.80295
0.3387	7.308312
0.3388	-5.584898
0.3389	8.513406
0.339	2.565684
0.3391	-3.071046
0.3392	-4.094728
0.3393	-5.882932
0.3394	-9.485256
0.3395	-0.012958
0.3396	16.404828
0.3397	1.775246
0.3398	-6.984362
0.3399	-4.885166
0.34	-10.936552
0.3401	-3.576408
0.3402	-9.355676
0.3403	-9.58892
0.3404	-6.699286
0.3405	-4.85925
0.3406	0.894102
0.3407	2.513852
0.3408	-16.352996
0.3409	-9.381592
0.341	-16.508492
0.3411	-16.482576
0.3412	-13.307866
0.3413	-22.35255
0.3414	-27.98928
0.3415	-12.63405
0.3416	-15.277482
0.3417	-11.325292
0.3418	-12.841378
0.3419	-39.573732
0.342	-34.844062
0.3421	-18.309654
0.3422	-22.961576
0.3423	-25.384722
0.3424	-17.907956
0.3425	-28.44281
0.3426	-36.062114
0.3427	-42.644778
0.3428	-37.863276
0.3429	-37.565242
0.343	-31.03441
0.3431	-30.96962
0.3432	-21.652818
0.3433	-13.048706
0.3434	-35.142096
0.3435	-35.012516
0.3436	-39.249782
0.3437	-38.316806
0.3438	-40.221632
0.3439	-26.201076
0.344	-13.268992
0.3441	-23.052282
0.3442	-35.815912
0.3443	-26.550942
0.3444	-34.131372
0.3445	-36.47677
0.3446	-47.711356
0.3447	-38.718504
0.3448	-42.100542
0.3449	-38.407512
0.345	-30.101434
0.3451	-30.269888
0.3452	-37.96694
0.3453	-39.729228
0.3454	-51.469176
0.3455	-42.359702
0.3456	-27.509834
0.3457	-29.505366
0.3458	-31.306528
0.3459	-36.54156
0.346	-57.170696
0.3461	-30.153266
0.3462	-8.720734
0.3463	-17.467384
0.3464	-32.252462
0.3465	-20.486598
0.3466	-31.138074
0.3467	-36.982132
0.3468	-28.676054
0.3469	-28.455768
0.347	-27.92449
0.3471	-12.452638
0.3472	-5.934764
0.3473	-24.788654
0.3474	-46.376682
0.3475	-31.902596
0.3476	-24.42583
0.3477	-36.9303
0.3478	-29.8034
0.3479	-17.16935
0.348	-30.749334
0.3481	-40.467834
0.3482	-17.16935
0.3483	8.396784
0.3484	-23.479896
0.3485	-22.93566
0.3486	-20.227438
0.3487	-31.16399
0.3488	-17.441468
0.3489	-9.213138
0.349	-5.351654
0.3491	-13.320824
0.3492	-26.11037
0.3493	-16.39187
0.3494	-1.61975
0.3495	-1.049598
0.3496	-10.262736
0.3497	-7.761842
0.3498	-1.969616
0.3499	13.139412
0.35	9.575962
0.3501	11.973192
0.3502	15.109028
0.3503	-1.477212
0.3504	-9.26497
0.3505	-9.796248
0.3506	-0.427614
0.3507	5.014746
0.3508	-4.587132
0.3509	3.783736
0.351	8.383826
0.3511	-10.742182
0.3512	-2.358356
0.3513	15.147902
0.3514	5.89589
0.3515	9.744416
0.3516	27.522792
0.3517	15.407062
0.3518	9.97766
0.3519	8.254246
0.352	29.181416
0.3521	19.63137
0.3522	21.626902
0.3523	23.337358
0.3524	20.305186
0.3525	19.747992
0.3526	27.237716
0.3527	18.361486
0.3528	23.06524
0.3529	36.9303
0.353	18.478108
0.3531	-0.298034
0.3532	7.282396
0.3533	22.624668
0.3534	25.760504
0.3535	31.0992
0.3536	33.768548
0.3537	30.179182
0.3538	35.077306
0.3539	41.672928
0.354	37.422704
0.3541	46.596968
0.3542	28.209566
0.3543	27.756036
0.3544	36.722972
0.3545	30.425384
0.3546	21.354784
0.3547	18.504024
0.3548	28.041112
0.3549	14.344506
0.355	17.869082
0.3551	20.434766
0.3552	31.280612
0.3553	22.922702
0.3554	26.88785
0.3555	28.727886
0.3556	12.789546
0.3557	20.395892
0.3558	31.280612
0.3559	18.840932
0.356	34.286868
0.3561	25.46247
0.3562	41.828424
0.3563	32.887404
0.3564	15.342272
0.3565	23.557644
0.3566	27.198842
0.3567	27.380254
0.3568	37.928066
0.3569	18.024578
0.357	13.463362
0.3571	24.995982
0.3572	15.173818
0.3573	11.130922
0.3574	12.167562
0.3575	24.905276
0.3576	17.117518
0.3577	3.615282
0.3578	17.804292
0.3579	22.300718
0.358	-3.343164
0.3581	13.554068
0.3582	27.432086
0.3583	12.076856
0.3584	-3.809652
0.3585	-5.351654
0.3586	10.664434
0.3587	11.092048
0.3588	19.11305
0.3589	12.82842
0.359	7.282396
0.3591	6.712244
0.3592	7.528598
0.3593	-1.503128
0.3594	-10.923594
0.3595	-1.995532
0.3596	-12.685882
0.3597	-13.80027
0.3598	-23.920468
0.3599	-27.2118
0.36	-12.556302
0.3601	-0.97185
0.3602	4.094728
0.3603	0.116622
0.3604	-5.390528
0.3605	-17.920914
0.3606	-20.86238
0.3607	-18.01162
0.3608	-8.953978
0.3609	-32.369084
0.361	-29.829316
0.3611	-21.406616
0.3612	-29.233248
0.3613	-18.426276
0.3614	-22.495088
0.3615	-17.985704
0.3616	-33.898128
0.3617	-16.767652
0.3618	-24.633158
0.3619	-20.86238
0.362	-14.953532
0.3621	-23.376232
0.3622	-37.228334
0.3623	-27.639414
0.3624	-21.484364
0.3625	-30.153266
0.3626	-23.38919
0.3627	-27.496876
0.3628	-30.96962
0.3629	-32.91332
0.363	-14.279716
0.3631	-18.72431
0.3632	-17.052728
0.3633	-16.78061
0.3634	-27.717162
0.3635	-41.14165
0.3636	-46.97275
0.3637	-48.39813
0.3638	-31.202864
0.3639	-38.524134
0.364	-43.772124
0.3641	-41.050944
0.3642	-33.36685
0.3643	-38.666672
0.3644	-26.771228
0.3645	-26.214034
0.3646	-35.168012
0.3647	-42.320828
0.3648	-47.050498
0.3649	-34.429406
0.365	-42.035752
0.3651	-43.046476
0.3652	-31.42315
0.3653	-21.289994
0.3654	-16.625114
0.3655	-25.07373
0.3656	-33.0429
0.3657	-31.604562
0.3658	-17.29893
0.3659	-36.748888
0.366	-54.74755
0.3661	-27.496876
0.3662	-31.824848
0.3663	-40.092052
0.3664	-35.69929
0.3665	-26.291782
0.3666	-22.508046
0.3667	-28.63718
0.3668	-33.846296
0.3669	-28.196608
0.367	-29.168458
0.3671	-27.950406
0.3672	-26.810102
0.3673	-25.501344
0.3674	-38.796252
0.3675	-23.311442
0.3676	-12.491512
0.3677	-25.825294
0.3678	-27.315464
0.3679	-17.337804
0.368	-14.759162
0.3681	2.176944
0.3682	-4.651922
0.3683	-18.866848
0.3684	-28.650138
0.3685	-29.99777
0.3686	-16.365954
0.3687	-9.252012
0.3688	-1.632708
0.3689	-6.621538
0.369	-25.20331
0.3691	-20.007152
0.3692	4.01698
0.3693	-10.04245
0.3694	-11.377124
0.3695	-12.945042
0.3696	-10.444148
0.3697	10.04245
0.3698	20.79759
0.3699	9.45934
0.37	-0.51832
0.3701	-0.920018
0.3702	-10.029492
0.3703	-17.454426
0.3704	-19.268546
0.3705	7.282396
0.3706	8.215372
0.3707	9.018768
0.3708	13.268992
0.3709	11.739948
0.371	21.017876
0.3711	8.176498
0.3712	6.103218
0.3713	5.105452
0.3714	-13.942808
0.3715	1.580876
0.3716	1.801162
0.3717	5.727436
0.3718	40.441918
0.3719	35.530836
0.372	28.300272
0.3721	8.48749
0.3722	9.835122
0.3723	19.683202
0.3724	24.16667
0.3725	39.288656
0.3726	16.06792
0.3727	5.688562
0.3728	19.24263
0.3729	15.381146
0.373	22.521004
0.3731	19.294462
0.3732	31.22878
0.3733	33.88517
0.3734	31.630478
0.3735	21.96381
0.3736	15.821718
0.3737	22.197054
0.3738	24.218502
0.3739	19.488832
0.374	21.96381
0.3741	25.669798
0.3742	8.085792
0.3743	2.086238
0.3744	16.897232
0.3745	34.960684
0.3746	33.016984
0.3747	46.6488
0.3748	48.670248
0.3749	32.693034
0.375	19.216714
0.3751	18.542898
0.3752	7.541556
0.3753	15.653264
0.3754	45.15863
0.3755	32.952194
0.3756	28.5076
0.3757	17.584006
0.3758	16.184542
0.3759	13.256034
0.376	9.990618
0.3761	17.480342
0.3762	46.052732
0.3763	39.081328
0.3764	17.467384
0.3765	27.121094
0.3766	38.148352
0.3767	34.869978
0.3768	26.356572
0.3769	7.19169
0.377	4.431636
0.3771	10.43119
0.3772	28.611264
0.3773	18.167116
0.3774	1.529044
0.3775	-6.80295
0.3776	3.17471
0.3777	17.376678
0.3778	16.210458
0.3779	16.495534
0.378	14.05943
0.3781	15.329314
0.3782	-1.438338
0.3783	-3.407954
0.3784	7.800716
0.3785	13.631816
0.3786	4.613048
0.3787	6.491958
0.3788	15.09607
0.3789	11.778822
0.379	15.627348
0.3791	-1.010724
0.3792	14.305632
0.3793	6.893656
0.3794	4.418678
0.3795	-4.587132
0.3796	8.072834
0.3797	-5.403486
0.3798	-18.283738
0.3799	-7.32127
0.38	-1.308758
0.3801	8.215372
0.3802	-3.615282
0.3803	-3.265416
0.3804	-1.801162
0.3805	-16.288206
0.3806	-10.029492
0.3807	-11.14388
0.3808	-23.013408
0.3809	-25.553176
0.381	-6.297588
0.3811	1.762288
0.3812	-14.435212
0.3813	-37.280166
0.3814	-26.395446
0.3815	-24.55541
0.3816	-7.230564
0.3817	-22.819038
0.3818	-33.88517
0.3819	-27.60054
0.382	-28.196608
0.3821	-23.764972
0.3822	-35.738164
0.3823	-39.560774
0.3824	-35.854786
0.3825	-31.87668
0.3826	-47.763188
0.3827	-34.520112
0.3828	-24.16667
0.3829	-21.199288
0.383	-29.336912
0.3831	-26.343614
0.3832	-39.418236
0.3833	-30.619754
0.3834	-30.567922
0.3835	-41.050944
0.3836	-33.937002
0.3837	-35.50492
0.3838	-28.11886
0.3839	-40.312338
0.384	-39.081328
0.3841	-36.243526
0.3842	-30.84004
0.3843	-37.176502
0.3844	-40.260506
0.3845	-51.417344
0.3846	-39.58669
0.3847	-32.511622
0.3848	-37.863276
0.3849	-29.298038
0.385	-30.295804
0.3851	-47.633608
0.3852	-43.823956
0.3853	-39.897682
0.3854	-36.2824
0.3855	-28.870424
0.3856	-27.807868
0.3857	-53.335128
0.3858	-45.003134
0.3859	-37.18946
0.386	-34.558986
0.3861	-28.844508
0.3862	-24.03709
0.3863	-35.738164
0.3864	-30.658628
0.3865	-43.176056
0.3866	-34.222078
0.3867	-23.428064
0.3868	-45.651034
0.3869	-37.681864
0.387	-36.904384
0.3871	-26.745312
0.3872	-24.464704
0.3873	-24.192586
0.3874	-17.856124
0.3875	-17.052728
0.3876	-5.235032
0.3877	-13.165328
0.3878	-30.464258
0.3879	-34.247994
0.388	-28.5076
0.3881	-21.691692
0.3882	-25.864168
0.3883	-20.745758
0.3884	-18.1412
0.3885	-20.642094
0.3886	-13.28195
0.3887	-22.0286
0.3888	-30.269888
0.3889	-15.445936
0.389	-2.604558
0.3891	-13.048706
0.3892	-22.443256
0.3893	-18.257822
0.3894	-11.195712
0.3895	-4.418678
0.3896	-2.047364
0.3897	-11.752906
0.3898	2.513852
0.3899	-2.773012
0.39	-7.243522
0.3901	-5.222074
0.3902	-10.612602
0.3903	7.826632
0.3904	-12.517428
0.3905	-12.647008
0.3906	-12.608134
0.3907	2.151028
0.3908	-14.603666
0.3909	-10.612602
0.391	0.868186
0.3911	-9.52413
0.3912	-5.079536
0.3913	11.247544
0.3914	14.500002
0.3915	-8.085792
0.3916	-12.750672
0.3917	-0.829312
0.3918	-0.12958
0.3919	0.479446
0.392	10.75514
0.3921	18.892764
0.3922	11.869528
0.3923	10.832888
0.3924	22.572836
0.3925	27.53575
0.3926	17.661754
0.3927	26.097412
0.3928	33.587136
0.3929	10.3664
0.393	15.005364
0.3931	28.689012
0.3932	22.663542
0.3933	11.817696
0.3934	21.873104
0.3935	21.588028
0.3936	17.480342
0.3937	25.319932
0.3938	14.953532
0.3939	11.92136
0.394	18.542898
0.3941	36.204652
0.3942	26.615732
0.3943	31.021452
0.3944	36.165778
0.3945	43.357468
0.3946	38.264974
0.3947	26.95264
0.3948	25.2681
0.3949	29.28508
0.395	26.641648
0.3951	11.85657
0.3952	17.182308
0.3953	32.563454
0.3954	26.071496
0.3955	12.43968
0.3956	27.872658
0.3957	42.320828
0.3958	26.861934
0.3959	19.320378
0.396	19.605454
0.3961	22.650584
0.3962	26.265866
0.3963	31.850764
0.3964	28.909298
0.3965	37.953982
0.3966	30.801166
0.3967	23.06524
0.3968	13.048706
0.3969	20.318144
0.397	11.999108
0.3971	18.957554
0.3972	16.793568
0.3973	19.916446
0.3974	21.44549
0.3975	11.092048
0.3976	3.939232
0.3977	22.702416
0.3978	31.656394
0.3979	18.542898
0.398	19.424042
0.3981	14.201968
0.3982	7.930296
0.3983	4.98883
0.3984	9.342718
0.3985	-1.503128
0.3986	-15.057196
0.3987	4.716712
0.3988	10.055408
0.3989	2.060322
0.399	6.129134
0.3991	-5.818142
0.3992	-11.14388
0.3993	0.958892
0.3994	1.9437
0.3995	-5.37757
0.3996	-17.75246
0.3997	-5.999554
0.3998	1.801162
0.3999	-1.49017
0.4	-3.95219
0.4001	-12.089814
0.4002	-19.994194
0.4003	-25.306974
0.4004	-21.860146
0.4005	-16.741736
0.4006	-8.046918
0.4007	6.271672
0.4008	6.647454
0.4009	-18.802058
0.401	-21.419574
0.4011	-14.357464
0.4012	-10.249778
0.4013	0.25916
0.4014	8.280162
0.4015	-21.030834
0.4016	-18.581772
0.4017	-9.52413
0.4018	-32.485706
0.4019	-30.231014
0.402	-12.05094
0.4021	-5.325738
0.4022	-32.304294
0.4023	-43.642544
0.4024	-28.533516
0.4025	-23.311442
0.4026	-24.983024
0.4027	-22.857912
0.4028	-17.23414
0.4029	-27.79491
0.403	-29.984812
0.4031	-25.566134
0.4032	-33.250228
0.4033	-44.264528
0.4034	-43.914662
0.4035	-30.140308
0.4036	-34.571944
0.4037	-11.908402
0.4038	-20.110816
0.4039	-40.960238
0.404	-42.450408
0.4041	-29.388744
0.4042	-35.76408
0.4043	-39.340488
0.4044	-37.046922
0.4045	-47.141204
0.4046	-30.762292
0.4047	-31.436108
0.4048	-39.45711
0.4049	-34.546028
0.405	-42.463366
0.4051	-46.687674
0.4052	-28.844508
0.4053	-22.35255
0.4054	-39.988388
0.4055	-38.61484
0.4056	-40.286422
0.4057	-52.078202
0.4058	-41.685886
0.4059	-26.939682
0.406	-40.649246
0.4061	-38.16131
0.4062	-42.865064
0.4063	-44.173822
0.4064	-44.18678
0.4065	-50.717612
0.4066	-38.29089
0.4067	-31.0992
0.4068	-51.404386
0.4069	-54.501348
0.407	-37.12467
0.4071	-13.02279
0.4072	-15.458894
0.4073	-9.873996
0.4074	-18.52994
0.4075	-22.663542
0.4076	-23.3244
0.4077	-30.96962
0.4078	-37.565242
0.4079	-27.911532
0.408	-18.322612
0.4081	-20.369976
0.4082	-10.146114
0.4083	-3.848526
0.4084	-16.754694
0.4085	-37.072838
0.4086	-18.620646
0.4087	-12.37489
0.4088	-10.664434
0.4089	-5.066578
0.409	-13.852102
0.4091	-6.012512
0.4092	-0.207328
0.4093	-23.505812
0.4094	-25.112604
0.4095	-4.872208
0.4096	-7.243522
0.4097	-9.45934
0.4098	-10.573728
0.4099	1.736372
0.41	-2.021448
0.4101	-11.364166
0.4102	-7.424934
0.4103	0.25916
0.4104	-1.16622
0.4105	-15.109028
0.4106	-3.485702
0.4107	15.575516
0.4108	-3.835568
0.4109	-3.589366
0.411	-3.226542
0.4111	10.49598
0.4112	13.34674
0.4113	17.273014
0.4114	22.6765
0.4115	12.43968
0.4116	9.32976
0.4117	1.192136
0.4118	5.57194
0.4119	17.143434
0.412	2.07328
0.4121	12.43968
0.4122	23.013408
0.4123	27.069262
0.4124	14.474086
0.4125	25.306974
0.4126	25.46247
0.4127	16.365954
0.4128	29.751568
0.4129	11.27346
0.413	32.084008
0.4131	39.71627
0.4132	43.176056
0.4133	45.625118
0.4134	33.794464
0.4135	35.543794
0.4136	25.708672
0.4137	31.87668
0.4138	28.403936
0.4139	28.196608
0.414	19.722076
0.4141	23.531728
0.4142	31.513856
0.4143	18.348528
0.4144	27.717162
0.4145	34.416448
0.4146	15.29044
0.4147	25.773462
0.4148	24.55541
0.4149	15.083112
0.415	25.812336
0.4151	35.193928
0.4152	31.993302
0.4153	18.866848
0.4154	18.892764
0.4155	40.726994
0.4156	33.509388
0.4157	30.179182
0.4158	48.85166
0.4159	39.794018
0.416	18.840932
0.4161	21.626902
0.4162	22.171138
0.4163	11.428956
0.4164	17.972746
0.4165	29.375786
0.4166	21.600986
0.4167	6.15505
0.4168	26.550942
0.4169	17.609922
0.417	20.395892
0.4171	23.350316
0.4172	10.716266
0.4173	8.474532
0.4174	8.137624
0.4175	14.500002
0.4176	22.48213
0.4177	18.815016
0.4178	5.844058
0.4179	-2.163986
0.418	0.932976
0.4181	-2.474978
0.4182	16.314122
0.4183	28.235482
0.4184	20.40885
0.4185	3.69303
0.4186	4.885166
0.4187	17.208224
0.4188	28.883382
0.4189	3.356122
0.419	-0.945934
0.4191	-12.815462
0.4192	-0.97185
0.4193	-2.371314
0.4194	-9.13539
0.4195	10.794014
0.4196	2.708222
0.4197	14.279716
0.4198	0.310992
0.4199	-14.12422
0.42	-3.75782
0.4201	4.898124
0.4202	-4.47051
0.4203	-8.707776
0.4204	-7.204648
0.4205	0.207328
0.4206	14.31859
0.4207	-1.2958
0.4208	-13.100538
0.4209	-15.044238
0.421	-10.547812
0.4211	-7.113942
0.4212	-25.294016
0.4213	-37.720738
0.4214	-28.041112
0.4215	-14.409296
0.4216	-33.120648
0.4217	-30.4513
0.4218	-21.847188
0.4219	-23.415106
0.422	-4.638964
0.4221	-27.92449
0.4222	-23.155946
0.4223	-23.544686
0.4224	-33.379808
0.4225	-48.00939
0.4226	-33.120648
0.4227	-22.015642
0.4228	-38.80921
0.4229	-40.156842
0.423	-40.999112
0.4231	-47.905726
0.4232	-40.739952
0.4233	-35.673374
0.4234	-38.135394
0.4235	-41.426726
0.4236	-47.866852
0.4237	-53.84049
0.4238	-42.035752
0.4239	-33.094732
0.424	-27.963364
0.4241	-36.632266
0.4242	-47.439238
0.4243	-33.509388
0.4244	-28.714928
0.4245	-42.022794
0.4246	-35.815912
0.4247	-37.163544
0.4248	-46.441472
0.4249	-37.70778
0.425	-35.44013
0.4251	-30.58088
0.4252	-32.045134
0.4253	-41.037986
0.4254	-40.42896
0.4255	-34.066582
0.4256	-39.65148
0.4257	-36.982132
0.4258	-30.788208
0.4259	-23.985258
0.426	-40.273464
0.4261	-27.885616
0.4262	-24.659074
0.4263	-25.488386
0.4264	-34.507154
0.4265	-46.298934
0.4266	-50.73057
0.4267	-47.840936
0.4268	-31.22878
0.4269	-30.554964
0.427	-27.963364
0.4271	-34.701524
0.4272	-28.494642
0.4273	-20.033068
0.4274	-23.752014
0.4275	-25.2681
0.4276	-28.18365
0.4277	-26.265866
0.4278	-34.351658
0.4279	-34.999558
0.428	-32.291336
0.4281	-28.105902
0.4282	-22.663542
0.4283	-28.041112
0.4284	-24.607242
0.4285	-8.008044
0.4286	-9.498214
0.4287	-14.500002
0.4288	3.550492
0.4289	-15.199734
0.429	-2.630474
0.4291	-3.213584
0.4292	-15.951298
0.4293	-9.420466
0.4294	-14.785078
0.4295	-8.513406
0.4296	-16.45666
0.4297	-17.571048
0.4298	-7.995086
0.4299	-5.597856
0.43	-4.068812
0.4301	-3.667114
0.4302	4.936998
0.4303	12.556302
0.4304	2.13807
0.4305	7.71001
0.4306	14.474086
0.4307	6.54379
0.4308	23.998216
0.4309	13.839144
0.431	-6.751118
0.4311	-3.744862
0.4312	-1.127346
0.4313	6.60858
0.4314	-14.344506
0.4315	-4.327972
0.4316	9.057642
0.4317	28.546474
0.4318	33.43164
0.4319	19.786866
0.432	13.80027
0.4321	5.740394
0.4322	10.936552
0.4323	19.76095
0.4324	-9.00581
0.4325	7.58043
0.4326	28.870424
0.4327	18.996428
0.4328	29.34987
