Multi Channel Analyzer Raw Data
Version: 1

Channel: 38
[s]	[µV]
0.3609	157.63407
0.361	137.315926
0.3611	123.606362
0.3612	155.664454
0.3613	164.424062
0.3614	149.975892
0.3615	146.282862
0.3616	132.793584
0.3617	142.758286
0.3618	158.269012
0.3619	158.398592
0.362	155.094302
0.3621	153.915124
0.3622	164.735054
0.3623	162.506278
0.3624	173.740864
0.3625	162.10458
0.3626	165.564366
0.3627	174.000024
0.3628	151.699306
0.3629	159.085366
0.363	151.582684
0.3631	147.306544
0.3632	163.9187
0.3633	169.633178
0.3634	159.344526
0.3635	169.309228
0.3636	153.254266
0.3637	153.5523
0.3638	167.184116
0.3639	170.747566
0.364	156.416018
0.3641	171.071516
0.3642	163.40038
0.3643	176.591624
0.3644	191.71361
0.3645	168.272588
0.3646	151.504936
0.3647	159.823972
0.3648	159.590728
0.3649	155.88474
0.365	174.54426
0.3651	169.386976
0.3652	164.203776
0.3653	156.610388
0.3654	165.40887
0.3655	174.103688
0.3656	165.34408
0.3657	155.897698
0.3658	155.573748
0.3659	161.093856
0.366	159.344526
0.3661	157.206456
0.3662	155.418252
0.3663	155.120218
0.3664	156.299396
0.3665	159.292694
0.3666	161.573302
0.3667	161.495554
0.3668	137.93791
0.3669	150.325758
0.367	153.733712
0.3671	147.798948
0.3672	144.818608
0.3673	144.02817
0.3674	147.280628
0.3675	143.937464
0.3676	143.976338
0.3677	133.298946
0.3678	125.731474
0.3679	130.253816
0.368	131.316372
0.3681	129.19126
0.3682	123.852564
0.3683	123.761858
0.3684	135.190814
0.3685	137.458464
0.3686	141.04783
0.3687	152.982148
0.3688	120.690812
0.3689	109.598764
0.369	126.418248
0.3691	135.100108
0.3692	121.727452
0.3693	110.07821
0.3694	116.94595
0.3695	92.053632
0.3696	108.00493
0.3697	125.848096
0.3698	106.670256
0.3699	105.206002
0.37	113.369542
0.3701	129.372672
0.3702	108.380712
0.3703	98.649254
0.3704	88.205106
0.3705	94.424946
0.3706	91.28911
0.3707	92.442372
0.3708	90.978118
0.3709	95.733704
0.371	107.797602
0.3711	104.273026
0.3712	97.37937
0.3713	100.515206
0.3714	97.016546
0.3715	100.994652
0.3716	103.547378
0.3717	86.533524
0.3718	84.434328
0.3719	87.298046
0.372	78.046034
0.3721	83.475436
0.3722	81.790896
0.3723	66.40975
0.3724	75.726552
0.3725	67.588928
0.3726	79.056758
0.3727	83.540226
0.3728	75.09161
0.3729	69.84362
0.373	66.526372
0.3731	48.307424
0.3732	53.06301
0.3733	42.528156
0.3734	48.113054
0.3735	61.395004
0.3736	77.68321
0.3737	81.713148
0.3738	69.597418
0.3739	52.28553
0.374	77.864622
0.3741	62.276148
0.3742	58.349874
0.3743	52.181866
0.3744	47.335574
0.3745	44.238612
0.3746	40.714036
0.3747	63.10546
0.3748	50.510284
0.3749	47.050498
0.375	59.140312
0.3751	47.16712
0.3752	42.994644
0.3753	49.784636
0.3754	51.728336
0.3755	42.554072
0.3756	55.952644
0.3757	60.099204
0.3758	52.402152
0.3759	39.819934
0.376	64.634504
0.3761	68.690358
0.3762	58.414664
0.3763	58.259168
0.3764	47.529944
0.3765	56.341384
0.3766	68.405282
0.3767	49.914216
0.3768	60.656398
0.3769	57.611268
0.377	57.0152
0.3771	57.131822
0.3772	49.382938
0.3773	54.760508
0.3774	62.71672
0.3775	53.438792
0.3776	36.437896
0.3777	35.37534
0.3778	46.869086
0.3779	70.893218
0.378	68.54782
0.3781	69.403048
0.3782	66.47454
0.3783	56.470964
0.3784	55.926728
0.3785	65.839598
0.3786	70.958008
0.3787	58.038882
0.3788	57.40394
0.3789	63.805192
0.379	85.535758
0.3791	64.79
0.3792	65.982136
0.3793	78.940136
0.3794	83.332898
0.3795	86.002246
0.3796	69.64925
0.3797	68.560778
0.3798	89.02146
0.3799	80.961584
0.38	65.37311
0.3801	79.354792
0.3802	78.162656
0.3803	82.54246
0.3804	85.859708
0.3805	96.264982
0.3806	73.964264
0.3807	61.109928
0.3808	88.82709
0.3809	83.151486
0.381	82.309216
0.3811	84.602782
0.3812	81.337366
0.3813	95.772578
0.3814	121.857032
0.3815	110.92048
0.3816	80.546928
0.3817	90.278386
0.3818	103.962034
0.3819	96.031738
0.382	101.448182
0.3821	85.354346
0.3822	83.216276
0.3823	98.35122
0.3824	120.949972
0.3825	114.6783
0.3826	97.431202
0.3827	97.288664
0.3828	93.647466
0.3829	90.978118
0.383	102.964268
0.3831	100.670702
0.3832	122.790008
0.3833	111.853456
0.3834	103.59921
0.3835	108.095636
0.3836	97.236832
0.3837	92.403498
0.3838	98.02727
0.3839	116.660874
0.384	101.098316
0.3841	100.94282
0.3842	106.981248
0.3843	103.664
0.3844	105.309666
0.3845	112.682768
0.3846	111.63317
0.3847	110.713152
0.3848	99.90618
0.3849	92.144338
0.385	105.555868
0.3851	110.894564
0.3852	108.937906
0.3853	108.160426
0.3854	100.631828
0.3855	94.152828
0.3856	79.795364
0.3857	91.522354
0.3858	114.237728
0.3859	109.469184
0.386	113.019676
0.3861	91.340942
0.3862	86.987054
0.3863	97.63853
0.3864	95.681872
0.3865	87.33692
0.3866	99.012078
0.3867	103.003142
0.3868	87.103676
0.3869	90.109932
0.387	90.096974
0.3871	95.655956
0.3872	78.253362
0.3873	78.91422
0.3874	87.27213
0.3875	92.740406
0.3876	77.851664
0.3877	66.876238
0.3878	81.816812
0.3879	88.075526
0.388	89.397242
0.3881	64.98437
0.3882	82.335132
0.3883	84.395454
0.3884	81.298492
0.3885	90.706
0.3886	94.541568
0.3887	86.766768
0.3888	77.748
0.3889	52.039328
0.389	68.055416
0.3891	71.126462
0.3892	58.090714
0.3893	69.765872
0.3894	73.743978
0.3895	56.198846
0.3896	65.204656
0.3897	62.211358
0.3898	56.289552
0.3899	51.080436
0.39	66.15059
0.3901	72.746212
0.3902	61.861492
0.3903	46.19527
0.3904	59.632716
0.3905	56.768998
0.3906	44.083116
0.3907	28.585348
0.3908	23.06524
0.3909	38.757378
0.391	51.482134
0.3911	40.856574
0.3912	45.456664
0.3913	56.768998
0.3914	38.122436
0.3915	31.513856
0.3916	53.114842
0.3917	49.097862
0.3918	23.298484
0.3919	49.11082
0.392	23.661308
0.3921	28.779718
0.3922	44.329318
0.3923	17.635838
0.3924	21.743524
0.3925	33.703758
0.3926	30.801166
0.3927	24.140754
0.3928	19.735034
0.3929	26.797144
0.393	23.363274
0.3931	23.894552
0.3932	18.20599
0.3933	24.581326
0.3934	19.605454
0.3935	1.010724
0.3936	5.818142
0.3937	18.555856
0.3938	8.202414
0.3939	15.29044
0.394	29.894106
0.3941	10.729224
0.3942	-2.91555
0.3943	-3.965148
0.3944	9.809206
0.3945	21.173372
0.3946	19.553622
0.3947	11.299376
0.3948	10.599644
0.3949	1.645666
0.395	0.025916
0.3951	7.528598
0.3952	8.824398
0.3953	17.726544
0.3954	12.37489
0.3955	-7.25648
0.3956	-11.701074
0.3957	0.116622
0.3958	6.491958
0.3959	-14.422254
0.396	1.697498
0.3961	1.179178
0.3962	6.34942
0.3963	1.710456
0.3964	5.05362
0.3965	-5.196158
0.3966	-8.889188
0.3967	9.031726
0.3968	10.029492
0.3969	12.958
0.397	21.3807
0.3971	13.955766
0.3972	-6.103218
0.3973	-11.571494
0.3974	-9.873996
0.3975	16.404828
0.3976	9.7185
0.3977	0.958892
0.3978	11.454872
0.3979	20.318144
0.398	14.875784
0.3981	13.009832
0.3982	27.108136
0.3983	12.56926
0.3984	-13.968724
0.3985	23.00045
0.3986	28.792676
0.3987	17.674712
0.3988	13.748438
0.3989	16.871316
0.399	30.852998
0.3991	13.579984
0.3992	10.871762
0.3993	17.415552
0.3994	31.436108
0.3995	30.153266
0.3996	22.0286
0.3997	24.6202
0.3998	37.331998
0.3999	32.213588
0.4	37.850318
0.4001	26.17516
0.4002	1.256926
0.4003	18.59473
0.4004	38.16131
0.4005	33.82038
0.4006	31.462024
0.4007	31.449066
0.4008	42.17829
0.4009	32.680076
0.401	36.969174
0.4011	32.874446
0.4012	32.693034
0.4013	53.51654
0.4014	37.31904
0.4015	29.855232
0.4016	38.770336
0.4017	33.898128
0.4018	45.469622
0.4019	49.577308
0.402	44.484814
0.4021	44.938344
0.4022	42.476324
0.4023	48.566584
0.4024	45.301168
0.4025	33.522346
0.4026	40.23459
0.4027	31.61752
0.4028	49.071946
0.4029	60.798936
0.403	54.838256
0.4031	62.26319
0.4032	72.75917
0.4033	68.923602
0.4034	69.882494
0.4035	69.558544
0.4036	68.923602
0.4037	47.16712
0.4038	59.762296
0.4039	66.137632
0.404	64.453092
0.4041	57.831554
0.4042	50.704654
0.4043	66.915112
0.4044	60.31949
0.4045	63.533074
0.4046	61.537542
0.4047	57.07999
0.4048	47.737272
0.4049	56.535754
0.405	41.517432
0.4051	56.380258
0.4052	90.96516
0.4053	75.41556
0.4054	64.453092
0.4055	61.382046
0.4056	61.407962
0.4057	66.552288
0.4058	65.710018
0.4059	59.969624
0.406	58.168462
0.4061	58.596076
0.4062	53.037094
0.4063	39.858808
0.4064	59.67159
0.4065	60.617524
0.4066	62.97588
0.4067	46.84317
0.4068	48.501794
0.4069	48.903492
0.407	65.606354
0.4071	60.889642
0.4072	56.276594
0.4073	73.769894
0.4074	58.971858
0.4075	52.855682
0.4076	61.48571
0.4077	56.794914
0.4078	29.531282
0.4079	38.524134
0.408	37.008048
0.4081	49.979006
0.4082	55.939686
0.4083	42.774358
0.4084	38.005814
0.4085	34.481238
0.4086	15.147902
0.4087	21.199288
0.4088	25.46247
0.4089	17.415552
0.409	30.32172
0.4091	35.479004
0.4092	24.244418
0.4093	37.44862
0.4094	26.641648
0.4095	9.925828
0.4096	29.881148
0.4097	38.575966
0.4098	24.762738
0.4099	-0.349866
0.41	3.511618
0.4101	18.866848
0.4102	13.657732
0.4103	10.340484
0.4104	0.686774
0.4105	0.32395
0.4106	-2.65639
0.4107	2.500894
0.4108	4.21135
0.4109	-11.584452
0.411	-10.794014
0.4111	-8.68186
0.4112	-0.103664
0.4113	-12.906168
0.4114	-21.600986
0.4115	-17.013854
0.4116	-12.56926
0.4117	2.33244
0.4118	-14.810994
0.4119	8.461574
0.412	12.659966
0.4121	-14.370422
0.4122	-17.311888
0.4123	-23.752014
0.4124	-27.185884
0.4125	-20.79759
0.4126	-24.827528
0.4127	-9.187222
0.4128	-16.00313
0.4129	-28.429852
0.413	-8.331994
0.4131	-38.342722
0.4132	-48.709122
0.4133	-40.195716
0.4134	-34.235036
0.4135	-38.083562
0.4136	-27.354338
0.4137	-5.494192
0.4138	-15.834676
0.4139	-42.592946
0.414	-34.364616
0.4141	-40.079094
0.4142	-40.325296
0.4143	-16.793568
0.4144	-22.235928
0.4145	-33.340934
0.4146	-36.47677
0.4147	-39.172034
0.4148	-47.2967
0.4149	-32.576412
0.415	-32.91332
0.4151	-56.276594
0.4152	-29.647904
0.4153	-23.45398
0.4154	-39.379362
0.4155	-34.753356
0.4156	-45.780614
0.4157	-37.668906
0.4158	-11.234586
0.4159	-24.451746
0.416	-34.66265
0.4161	-42.865064
0.4162	-25.410638
0.4163	-18.296696
0.4164	-39.988388
0.4165	-43.940578
0.4166	-49.43477
0.4167	-49.460686
0.4168	-37.409746
0.4169	-14.538876
0.417	-25.65684
0.4171	-34.494196
0.4172	-38.835126
0.4173	-34.714482
0.4174	-18.957554
0.4175	-23.233694
0.4176	-35.388298
0.4177	-33.185438
0.4178	-22.909744
0.4179	-20.979002
0.418	-31.047368
0.4181	-20.033068
0.4182	-3.680072
0.4183	-30.438342
0.4184	-26.615732
0.4185	-19.903488
0.4186	-15.67918
0.4187	-3.485702
0.4188	4.885166
0.4189	-22.132264
0.419	-18.387402
0.4191	-4.60009
0.4192	-26.460236
0.4193	-10.923594
0.4194	-8.992852
0.4195	1.075514
0.4196	5.57194
0.4197	-8.4227
0.4198	-26.913766
0.4199	-13.981682
0.42	-16.871316
0.4201	-15.381146
0.4202	-16.754694
0.4203	-12.76363
0.4204	-8.68186
0.4205	-24.03709
0.4206	-10.716266
0.4207	-12.012066
0.4208	8.655944
0.4209	24.386956
0.421	7.230564
0.4211	0.38874
0.4212	13.813228
0.4213	18.089368
0.4214	10.146114
0.4215	5.623772
0.4216	14.798036
0.4217	4.716712
0.4218	-4.60009
0.4219	-2.993298
0.422	-10.81993
0.4221	5.37757
0.4222	23.816804
0.4223	25.540218
0.4224	24.257376
0.4225	8.202414
0.4226	5.869974
0.4227	18.65952
0.4228	15.653264
0.4229	18.231906
0.423	23.64835
0.4231	26.88785
0.4232	26.097412
0.4233	13.683648
0.4234	21.05675
0.4235	22.87087
0.4236	19.527706
0.4237	12.82842
0.4238	9.018768
0.4239	-0.440572
0.424	13.631816
0.4241	8.500448
0.4242	-2.07328
0.4243	7.489724
0.4244	25.371764
0.4245	22.080432
0.4246	16.404828
0.4247	20.007152
0.4248	28.598306
0.4249	27.872658
0.425	22.378466
0.4251	15.93834
0.4252	27.768994
0.4253	32.485706
0.4254	17.55809
0.4255	9.537088
0.4256	20.123774
0.4257	32.13584
0.4258	28.067028
0.4259	15.575516
0.426	27.98928
0.4261	16.443702
0.4262	-2.13807
0.4263	26.408404
0.4264	18.07641
0.4265	13.424488
0.4266	28.041112
0.4267	27.639414
0.4268	4.820376
0.4269	-5.70152
0.427	18.892764
0.4271	18.542898
0.4272	14.176052
0.4273	22.430298
0.4274	10.081324
0.4275	12.672924
0.4276	28.494642
0.4277	13.852102
0.4278	5.597856
0.4279	-2.889634
0.428	-4.353888
0.4281	-5.416444
0.4282	-1.55496
0.4283	-10.612602
0.4284	-12.595176
0.4285	-10.62556
0.4286	-20.590262
0.4287	-33.6908
0.4288	-18.59473
0.4289	-5.209116
0.429	-9.575962
0.4291	-23.13003
0.4292	-17.648796
0.4293	-10.444148
0.4294	-17.545132
0.4295	-16.702862
0.4296	-18.85389
0.4297	-24.788654
0.4298	-25.125562
0.4299	-26.006706
0.43	-7.761842
0.4301	-26.291782
0.4302	-35.89366
0.4303	-41.27123
0.4304	-38.005814
0.4305	-18.413318
0.4306	-19.009386
0.4307	-30.801166
0.4308	-31.7471
0.4309	-32.433874
0.431	-35.232802
0.4311	-42.191248
0.4312	-45.702866
0.4313	-36.943258
0.4314	-36.593392
0.4315	-54.643886
0.4316	-41.323062
0.4317	-42.411534
0.4318	-51.456218
0.4319	-48.126012
0.432	-55.745316
0.4321	-48.385172
0.4322	-33.470514
0.4323	-47.322616
0.4324	-60.31949
0.4325	-61.135844
0.4326	-48.359256
0.4327	-47.983474
0.4328	-70.828428
0.4329	-61.446836
0.433	-57.714932
0.4331	-68.275702
0.4332	-59.334682
0.4333	-64.479008
0.4334	-56.574628
0.4335	-58.362832
0.4336	-67.588928
0.4337	-65.100992
0.4338	-63.68857
0.4339	-58.738614
0.434	-66.526372
0.4341	-74.586248
0.4342	-75.584014
0.4343	-73.14791
0.4344	-71.191252
0.4345	-85.989288
0.4346	-91.3539
0.4347	-73.08312
0.4348	-74.171592
0.4349	-79.613952
0.435	-79.341834
0.4351	-70.919134
0.4352	-78.13674
0.4353	-85.535758
0.4354	-87.349878
0.4355	-77.385176
0.4356	-78.642102
0.4357	-79.056758
0.4358	-76.076418
0.4359	-69.00135
0.436	-72.007606
0.4361	-66.267212
0.4362	-69.58446
0.4363	-73.912432
0.4364	-53.853448
0.4365	-62.06882
0.4366	-73.394112
0.4367	-68.664442
0.4368	-62.794468
0.4369	-68.314576
0.437	-81.57061
0.4371	-71.826194
0.4372	-71.774362
0.4373	-88.56793
0.4374	-72.007606
0.4375	-76.64657
0.4376	-76.037544
0.4377	-72.189018
0.4378	-59.21806
0.4379	-59.93075
0.438	-58.686782
0.4381	-50.27704
0.4382	-59.99554
0.4383	-71.579992
0.4384	-57.98705
0.4385	-43.53888
0.4386	-68.262744
0.4387	-57.520562
0.4388	-40.467834
0.4389	-39.97543
0.439	-42.087584
0.4391	-49.331106
0.4392	-55.149248
0.4393	-53.995986
0.4394	-47.193036
0.4395	-53.853448
0.4396	-47.737272
0.4397	-43.072392
0.4398	-40.066136
0.4399	-54.643886
0.44	-52.635396
0.4401	-52.142992
0.4402	-54.954878
0.4403	-53.011178
0.4404	-36.67114
0.4405	-33.405724
0.4406	-49.408854
0.4407	-52.194824
0.4408	-50.393662
0.4409	-53.38696
0.441	-64.297596
0.4411	-55.939686
0.4412	-49.382938
0.4413	-47.374448
0.4414	-24.633158
0.4415	-29.958896
0.4416	-23.220736
0.4417	-23.479896
0.4418	-20.136732
0.4419	-12.776588
0.442	-16.728778
0.4421	-16.573282
0.4422	-15.497768
0.4423	-26.512068
0.4424	-26.006706
0.4425	-31.241738
0.4426	-12.89321
0.4427	-19.579538
0.4428	-36.062114
0.4429	-23.246652
0.443	-17.065686
0.4431	-13.852102
0.4432	-18.296696
0.4433	-14.953532
0.4434	-6.984362
0.4435	-20.66801
0.4436	-16.288206
0.4437	-7.735926
0.4438	-12.3101
0.4439	-23.739056
0.444	-26.654606
0.4441	-20.395892
0.4442	-33.43164
0.4443	-28.300272
0.4444	-19.255588
0.4445	-16.029046
0.4446	-18.905722
0.4447	-15.588474
0.4448	-11.519662
0.4449	-5.273906
0.445	-5.908848
0.4451	-14.551834
0.4452	-26.123328
0.4453	-32.91332
0.4454	-24.348082
0.4455	-4.936998
0.4456	-2.954424
0.4457	-11.07909
0.4458	-15.93834
0.4459	0.634942
0.446	-3.796694
0.4461	-10.794014
0.4462	-4.483468
0.4463	2.280608
0.4464	-16.171584
0.4465	-32.58937
0.4466	-27.574624
0.4467	-21.886062
0.4468	-36.567476
0.4469	-38.990622
0.447	-22.15818
0.4471	-15.173818
0.4472	-23.90751
0.4473	-13.787312
0.4474	-27.030388
0.4475	-20.14969
0.4476	-24.827528
0.4477	-32.991068
0.4478	-23.998216
0.4479	-38.109478
0.448	-41.78955
0.4481	-46.933876
0.4482	-28.24844
0.4483	-25.760504
0.4484	-35.362382
0.4485	-51.171142
0.4486	-50.886066
0.4487	-24.995982
0.4488	-24.581326
0.4489	-39.677396
0.449	-36.373106
0.4491	-41.932088
0.4492	-61.135844
0.4493	-56.69125
0.4494	-52.039328
0.4495	-42.333786
0.4496	-44.614394
0.4497	-46.97275
0.4498	-36.878468
0.4499	-39.547816
0.45	-46.895002
0.4501	-44.290444
0.4502	-52.4799
0.4503	-71.087588
0.4504	-74.404836
0.4505	-64.440134
0.4506	-55.33066
0.4507	-64.07731
0.4508	-62.742636
0.4509	-72.69438
0.451	-69.960242
0.4511	-63.94773
0.4512	-72.798044
0.4513	-73.121994
0.4514	-66.889196
0.4515	-67.563012
0.4516	-62.755594
0.4517	-68.923602
0.4518	-72.95354
0.4519	-86.94818
0.452	-85.159976
0.4521	-80.59876
0.4522	-91.820388
0.4523	-90.239512
0.4524	-92.45533
0.4525	-90.0581
0.4526	-79.069716
0.4527	-86.75381
0.4528	-84.227
0.4529	-87.4665
0.453	-76.296704
0.4531	-94.72298
0.4532	-96.264982
0.4533	-85.820834
0.4534	-118.773028
0.4535	-100.87803
0.4536	-73.044246
0.4537	-78.603228
0.4538	-99.71181
0.4539	-94.904392
0.454	-110.544698
0.4541	-115.287326
0.4542	-117.749346
0.4543	-103.46963
0.4544	-110.946396
0.4545	-107.35703
0.4546	-95.928074
0.4547	-105.555868
0.4548	-109.43031
0.4549	-91.54827
0.455	-100.929862
0.4551	-102.121998
0.4552	-105.439246
0.4553	-120.587148
0.4554	-119.239516
0.4555	-116.29805
0.4556	-100.787324
0.4557	-93.36239
0.4558	-114.54872
0.4559	-124.539338
0.456	-116.349882
0.4561	-102.640318
0.4562	-94.191702
0.4563	-88.282854
0.4564	-102.212704
0.4565	-91.833346
0.4566	-82.529502
0.4567	-94.036206
0.4568	-97.63853
0.4569	-95.033972
0.457	-97.8329
0.4571	-108.432544
0.4572	-94.904392
0.4573	-88.904838
0.4574	-88.127358
0.4575	-97.31458
0.4576	-102.420032
0.4577	-102.614402
0.4578	-101.279728
0.4579	-83.138528
0.458	-84.93969
0.4581	-83.566142
0.4582	-69.752914
0.4583	-75.260064
0.4584	-88.904838
0.4585	-81.855686
0.4586	-61.991072
0.4587	-71.437454
0.4588	-73.718062
0.4589	-59.529052
0.459	-58.932984
0.4591	-73.264532
0.4592	-89.941478
0.4593	-70.854344
0.4594	-76.413326
0.4595	-68.327534
0.4596	-63.183208
0.4597	-67.77034
0.4598	-71.191252
0.4599	-75.311896
0.46	-68.80698
0.4601	-64.85479
0.4602	-51.1841
0.4603	-54.138524
0.4604	-71.281958
0.4605	-67.31681
0.4606	-73.769894
0.4607	-65.282404
0.4608	-42.230122
0.4609	-57.676058
0.461	-63.157292
0.4611	-50.458452
0.4612	-55.836022
0.4613	-69.3253
0.4614	-41.180524
0.4615	-47.141204
0.4616	-58.285084
0.4617	-50.808318
0.4618	-53.918238
0.4619	-44.873554
0.462	-49.836468
0.4621	-55.7194
0.4622	-56.004476
0.4623	-57.637184
0.4624	-75.428518
0.4625	-58.790446
0.4626	-62.496434
0.4627	-68.573736
0.4628	-53.762742
0.4629	-39.949514
0.463	-45.41779
0.4631	-40.04022
0.4632	-42.554072
0.4633	-34.40349
0.4634	-46.363724
0.4635	-39.275698
0.4636	-35.284634
0.4637	-50.186334
0.4638	-27.47096
0.4639	-28.170692
0.464	-24.386956
0.4641	-25.33289
0.4642	-39.00358
0.4643	-23.466938
0.4644	-35.738164
0.4645	-39.120202
0.4646	-41.323062
0.4647	-40.338254
0.4648	-28.922256
0.4649	-18.102326
0.465	-20.499556
0.4651	-20.227438
0.4652	-19.437
0.4653	-27.2118
0.4654	-34.805188
0.4655	-40.675162
0.4656	-41.219398
0.4657	-31.397234
0.4658	-37.44862
0.4659	-52.570606
0.466	-37.733696
0.4661	-32.861488
0.4662	-40.480792
0.4663	-45.02905
0.4664	-39.664438
0.4665	-35.37534
0.4666	-44.18678
0.4667	-58.855236
0.4668	-41.53039
0.4669	-49.162652
0.467	-36.580434
0.4671	-39.65148
0.4672	-49.486602
0.4673	-56.95041
0.4674	-41.4656
0.4675	-55.563904
0.4676	-51.391428
0.4677	-46.830212
0.4678	-34.947726
0.4679	-44.808764
0.468	-42.554072
0.4681	-42.50224
0.4682	-47.115288
0.4683	-44.303402
0.4684	-65.139866
0.4685	-59.360598
0.4686	-54.138524
0.4687	-49.04603
0.4688	-50.66578
0.4689	-56.56167
0.469	-52.130034
0.4691	-51.11931
0.4692	-62.418686
0.4693	-71.890984
0.4694	-70.025032
0.4695	-73.225658
0.4696	-92.040674
0.4697	-83.371772
0.4698	-74.11976
0.4699	-82.037098
0.47	-80.780172
0.4701	-78.369984
0.4702	-68.262744
0.4703	-83.203318
0.4704	-96.40752
0.4705	-87.98482
0.4706	-84.369538
0.4707	-89.837814
0.4708	-95.966948
0.4709	-83.281066
0.471	-81.05229
0.4711	-62.78151
0.4712	-78.78464
0.4713	-79.419582
0.4714	-86.805642
0.4715	-81.078206
0.4716	-74.754702
0.4717	-91.716724
0.4718	-93.854794
0.4719	-115.26141
0.472	-118.189918
0.4721	-110.868648
0.4722	-93.55676
0.4723	-82.633166
0.4724	-101.357476
0.4725	-124.59117
0.4726	-127.454888
0.4727	-110.764984
0.4728	-93.68634
0.4729	-81.50582
0.473	-81.985266
0.4731	-101.966502
0.4732	-120.794476
0.4733	-105.387414
0.4734	-117.52906
0.4735	-124.966952
0.4736	-115.559444
0.4737	-121.22209
0.4738	-116.051848
0.4739	-115.118872
0.474	-118.086254
0.4741	-115.766772
0.4742	-118.63049
0.4743	-106.229684
0.4744	-120.418694
0.4745	-108.354796
0.4746	-106.64434
0.4747	-122.025486
0.4748	-119.226558
0.4749	-114.574636
0.475	-127.934334
0.4751	-120.664896
0.4752	-115.26141
0.4753	-114.198854
0.4754	-121.507166
0.4755	-119.14881
0.4756	-115.766772
0.4757	-116.414672
0.4758	-115.170704
0.4759	-112.86418
0.476	-105.41333
0.4761	-115.71494
0.4762	-117.2699
0.4763	-113.628702
0.4764	-125.938802
0.4765	-122.634512
0.4766	-101.966502
0.4767	-102.69215
0.4768	-106.048272
0.4769	-124.966952
0.477	-132.521466
0.4771	-120.237282
0.4772	-122.38831
0.4773	-119.615298
0.4774	-110.311454
0.4775	-101.176064
0.4776	-100.903946
0.4777	-98.273472
0.4778	-97.12021
0.4779	-100.256046
0.478	-112.916012
0.4781	-106.242642
0.4782	-118.487952
0.4783	-105.86686
0.4784	-101.370434
0.4785	-107.888308
0.4786	-105.983482
0.4787	-84.654614
0.4788	-88.399476
0.4789	-87.699744
0.479	-97.781068
0.4791	-88.477224
0.4792	-87.051844
0.4793	-86.546482
0.4794	-90.356134
0.4795	-97.8329
0.4796	-91.41869
0.4797	-98.86954
0.4798	-110.27258
0.4799	-98.273472
0.48	-76.115292
0.4801	-76.892772
0.4802	-67.485264
0.4803	-77.437008
0.4804	-80.430306
0.4805	-79.613952
0.4806	-79.380708
0.4807	-74.495542
0.4808	-73.484818
0.4809	-83.734596
0.481	-85.108144
0.4811	-55.758274
0.4812	-45.145672
0.4813	-73.640314
0.4814	-89.202872
0.4815	-84.537992
0.4816	-66.0858
0.4817	-57.481688
0.4818	-79.328876
0.4819	-68.172038
0.482	-56.211804
