Multi Channel Analyzer Raw Data
Version: 1

Channel: 47
[s]	[µV]
0.3585	107.87535
0.3586	118.43612
0.3587	134.089384
0.3588	124.033976
0.3589	131.510742
0.359	123.347202
0.3591	124.435674
0.3592	134.063468
0.3593	118.88965
0.3594	133.14345
0.3595	140.542468
0.3596	137.3548
0.3597	135.514764
0.3598	137.328884
0.3599	132.780626
0.36	140.386972
0.3601	152.891442
0.3602	139.285542
0.3603	146.36061
0.3604	141.721646
0.3605	123.68411
0.3606	141.319948
0.3607	157.206456
0.3608	155.094302
0.3609	152.437912
0.361	136.538446
0.3611	126.612618
0.3612	161.91021
0.3613	166.302972
0.3614	146.373568
0.3615	150.144346
0.3616	136.538446
0.3617	144.455784
0.3618	162.6229
0.3619	160.329334
0.362	160.29046
0.3621	162.88206
0.3622	175.684564
0.3623	168.441042
0.3624	173.31325
0.3625	164.69618
0.3626	167.469192
0.3627	172.678308
0.3628	153.09877
0.3629	162.36374
0.363	152.32129
0.3631	152.178752
0.3632	166.730586
0.3633	171.343634
0.3634	161.3271
0.3635	172.483938
0.3636	155.858824
0.3637	152.036214
0.3638	170.216288
0.3639	175.477236
0.364	157.543364
0.3641	171.56392
0.3642	169.594304
0.3643	186.802528
0.3644	198.024156
0.3645	177.485726
0.3646	162.609942
0.3647	170.3977
0.3648	172.937468
0.3649	166.419594
0.365	178.69082
0.3651	168.143008
0.3652	162.026832
0.3653	153.241308
0.3654	164.424062
0.3655	173.870444
0.3656	162.571068
0.3657	150.014766
0.3658	161.806546
0.3659	162.739522
0.366	161.288226
0.3661	157.983936
0.3662	153.189476
0.3663	151.790012
0.3664	158.424508
0.3665	161.534428
0.3666	159.007618
0.3667	157.025044
0.3668	134.866864
0.3669	141.643898
0.367	154.796268
0.3671	147.487956
0.3672	142.952656
0.3673	139.220752
0.3674	148.576428
0.3675	146.438358
0.3676	138.935676
0.3677	130.55185
0.3678	123.29537
0.3679	127.57151
0.368	128.569276
0.3681	130.525934
0.3682	125.17428
0.3683	121.8052
0.3684	128.465612
0.3685	136.668026
0.3686	138.041574
0.3687	149.237286
0.3688	118.82486
0.3689	108.924948
0.369	128.970974
0.3691	133.234156
0.3692	115.3262
0.3693	107.48661
0.3694	112.954886
0.3695	91.651934
0.3696	104.428522
0.3697	121.857032
0.3698	106.268558
0.3699	105.050506
0.37	110.959354
0.3701	116.596084
0.3702	101.33156
0.3703	94.891434
0.3704	85.71717
0.3705	94.878476
0.3706	88.088484
0.3707	94.541568
0.3708	85.626464
0.3709	85.445052
0.371	101.927628
0.3711	102.588486
0.3712	97.677404
0.3713	101.085358
0.3714	97.470076
0.3715	105.15417
0.3716	106.19081
0.3717	86.287322
0.3718	82.179636
0.3719	83.358814
0.372	74.080886
0.3721	80.054524
0.3722	78.499564
0.3723	64.155058
0.3724	73.005372
0.3725	65.89143
0.3726	74.417794
0.3727	77.825748
0.3728	71.994648
0.3729	67.848088
0.373	71.191252
0.3731	48.39813
0.3732	53.270338
0.3733	46.933876
0.3734	50.782402
0.3735	61.109928
0.3736	82.374006
0.3737	80.974542
0.3738	70.893218
0.3739	55.252912
0.374	79.23817
0.3741	59.632716
0.3742	51.585798
0.3743	55.421366
0.3744	48.98124
0.3745	39.742186
0.3746	36.839594
0.3747	62.45756
0.3748	52.428068
0.3749	52.959346
0.375	59.99554
0.3751	47.918684
0.3752	43.137182
0.3753	53.827532
0.3754	62.016988
0.3755	49.253358
0.3756	59.554968
0.3757	63.23504
0.3758	57.092948
0.3759	47.322616
0.376	68.41824
0.3761	73.964264
0.3762	61.757828
0.3763	59.243976
0.3764	43.512964
0.3765	53.490624
0.3766	68.845854
0.3767	52.324404
0.3768	60.371322
0.3769	60.151036
0.377	59.814128
0.3771	56.069266
0.3772	45.560328
0.3773	55.991518
0.3774	60.410196
0.3775	56.82083
0.3776	42.256038
0.3777	38.80921
0.3778	47.776146
0.3779	71.683656
0.378	75.661762
0.3781	77.657294
0.3782	65.50269
0.3783	52.505816
0.3784	56.159972
0.3785	67.524138
0.3786	76.542906
0.3787	64.180974
0.3788	56.458006
0.3789	63.001796
0.379	81.518778
0.3791	60.086246
0.3792	67.70555
0.3793	85.185892
0.3794	88.425392
0.3795	83.83826
0.3796	74.093844
0.3797	74.145676
0.3798	94.476778
0.3799	87.85524
0.38	67.329768
0.3801	80.352558
0.3802	84.330664
0.3803	87.427626
0.3804	90.96516
0.3805	94.191702
0.3806	76.750234
0.3807	65.813682
0.3808	84.201084
0.3809	81.518778
0.381	85.5228
0.3811	92.092506
0.3812	83.397688
0.3813	97.133168
0.3814	117.049614
0.3815	105.063464
0.3816	81.428072
0.3817	92.869986
0.3818	105.400372
0.3819	100.800282
0.382	106.113062
0.3821	88.619762
0.3822	87.544248
0.3823	101.435224
0.3824	126.651492
0.3825	123.36016
0.3826	102.666234
0.3827	100.981694
0.3828	99.336028
0.3829	96.40752
0.383	103.676958
0.3831	103.482588
0.3832	125.550062
0.3833	112.747558
0.3834	107.512526
0.3835	114.639426
0.3836	105.050506
0.3837	96.575974
0.3838	96.614848
0.3839	118.773028
0.384	101.616636
0.3841	105.387414
0.3842	107.577316
0.3843	107.460694
0.3844	105.296708
0.3845	109.04157
0.3846	112.890096
0.3847	111.723876
0.3848	101.940586
0.3849	95.798494
0.385	112.462482
0.3851	110.959354
0.3852	108.00493
0.3853	109.987504
0.3854	102.070166
0.3855	100.10055
0.3856	83.371772
0.3857	94.282408
0.3858	111.646128
0.3859	116.29805
0.386	122.595638
0.3861	98.791792
0.3862	91.651934
0.3863	100.787324
0.3864	98.41601
0.3865	92.636742
0.3866	102.212704
0.3867	101.487056
0.3868	85.924498
0.3869	90.64121
0.387	93.777046
0.3871	94.230576
0.3872	75.1564
0.3873	74.96203
0.3874	90.096974
0.3875	98.403052
0.3876	85.406178
0.3877	71.061672
0.3878	86.118868
0.3879	89.86373
0.388	88.7623
0.3881	69.51967
0.3882	90.265428
0.3883	86.144784
0.3884	78.033076
0.3885	87.738618
0.3886	99.530398
0.3887	88.82709
0.3888	83.38473
0.3889	61.459794
0.389	73.562566
0.3891	73.99018
0.3892	60.9026
0.3893	73.173826
0.3894	78.78464
0.3895	60.785978
0.3896	69.467838
0.3897	66.824406
0.3898	64.673378
0.3899	53.166674
0.39	66.642994
0.3901	76.400368
0.3902	64.815916
0.3903	48.65729
0.3904	57.883386
0.3905	56.509838
0.3906	50.523242
0.3907	36.204652
0.3908	31.94147
0.3909	43.331552
0.391	53.64612
0.3911	46.13048
0.3912	48.670248
0.3913	61.61529
0.3914	47.763188
0.3915	34.72744
0.3916	57.028158
0.3917	53.64612
0.3918	29.505366
0.3919	53.801616
0.392	32.226546
0.3921	36.075072
0.3922	51.832
0.3923	27.08222
0.3924	30.088476
0.3925	39.055412
0.3926	32.148798
0.3927	21.082666
0.3928	22.430298
0.3929	30.464258
0.393	27.66533
0.3931	23.142988
0.3932	18.672478
0.3933	23.570602
0.3934	19.553622
0.3935	6.440126
0.3936	11.649242
0.3937	19.916446
0.3938	10.288652
0.3939	21.562112
0.394	39.5219
0.3941	17.247098
0.3942	3.991064
0.3943	1.74933
0.3944	12.258268
0.3945	22.041558
0.3946	23.220736
0.3947	13.981682
0.3948	7.139858
0.3949	1.567918
0.395	-1.088472
0.3951	6.310546
0.3952	6.206882
0.3953	18.322612
0.3954	10.988384
0.3955	-4.068812
0.3956	-3.576408
0.3957	8.176498
0.3958	9.938786
0.3959	-11.053174
0.396	1.658624
0.3961	3.524576
0.3962	7.982128
0.3963	-0.116622
0.3964	10.223862
0.3965	0.660858
0.3966	-6.012512
0.3967	11.117964
0.3968	13.320824
0.3969	16.962022
0.397	22.54692
0.3971	16.573282
0.3972	-0.58311
0.3973	-4.133602
0.3974	-6.453084
0.3975	19.50179
0.3976	13.955766
0.3977	-2.163986
0.3978	13.230118
0.3979	23.998216
0.398	15.93834
0.3981	13.320824
0.3982	20.21448
0.3983	7.83959
0.3984	-12.284184
0.3985	22.15818
0.3986	25.423596
0.3987	14.720288
0.3988	9.433424
0.3989	11.156838
0.399	28.844508
0.3991	12.3101
0.3992	9.174264
0.3993	9.809206
0.3994	24.646116
0.3995	25.086688
0.3996	18.40036
0.3997	17.532174
0.3998	37.500452
0.3999	29.790442
0.4	33.405724
0.4001	22.767206
0.4002	1.593834
0.4003	15.67918
0.4004	37.306082
0.4005	32.369084
0.4006	24.659074
0.4007	27.768994
0.4008	33.43164
0.4009	24.723864
0.401	32.213588
0.4011	35.37534
0.4012	39.26274
0.4013	57.676058
0.4014	36.917342
0.4015	26.861934
0.4016	37.5782
0.4017	32.13584
0.4018	44.134948
0.4019	46.169354
0.402	42.592946
0.4021	45.651034
0.4022	42.281954
0.4023	47.452196
0.4024	43.046476
0.4025	35.56971
0.4026	36.839594
0.4027	23.402148
0.4028	43.746208
0.4029	57.72789
0.403	55.382492
0.4031	62.315022
0.4032	70.271234
0.4033	63.273914
0.4034	64.193932
0.4035	67.407516
0.4036	67.550054
0.4037	42.424492
0.4038	58.285084
0.4039	68.93656
0.404	66.915112
0.4041	58.751572
0.4042	49.642098
0.4043	63.597864
0.4044	58.349874
0.4045	60.64344
0.4046	59.075522
0.4047	55.563904
0.4048	47.374448
0.4049	54.384726
0.405	39.353446
0.4051	56.43209
0.4052	84.965606
0.4053	67.796256
0.4054	58.82932
0.4055	60.993306
0.4056	56.75604
0.4057	58.63495
0.4058	53.684994
0.4059	51.352554
0.406	57.948176
0.4061	52.920472
0.4062	45.353
0.4063	36.60635
0.4064	56.88562
0.4065	56.56167
0.4066	59.295808
0.4067	46.441472
0.4068	47.23191
0.4069	50.73057
0.407	62.444602
0.4071	58.647908
0.4072	56.574628
0.4073	70.310108
0.4074	57.6631
0.4075	50.354788
0.4076	60.552734
0.4077	55.550946
0.4078	30.84004
0.4079	37.44862
0.408	36.722972
0.4081	52.117076
0.4082	55.058542
0.4083	34.79223
0.4084	24.853444
0.4085	25.281058
0.4086	12.154604
0.4087	16.469618
0.4088	16.832442
0.4089	12.076856
0.409	27.445044
0.4091	32.602328
0.4092	22.663542
0.4093	35.841828
0.4094	23.570602
0.4095	5.558982
0.4096	30.425384
0.4097	38.109478
0.4098	20.92717
0.4099	-3.939232
0.41	1.710456
0.4101	17.88204
0.4102	14.64254
0.4103	11.79178
0.4104	-2.539768
0.4105	-0.440572
0.4106	0.984808
0.4107	-0.440572
0.4108	-5.1832
0.4109	-19.151924
0.411	-21.328868
0.4111	-16.016088
0.4112	-1.477212
0.4113	-14.629582
0.4114	-27.367296
0.4115	-19.903488
0.4116	-10.806972
0.4117	4.98883
0.4118	-19.04826
0.4119	2.13807
0.412	9.148348
0.4121	-18.1412
0.4122	-25.047814
0.4123	-26.810102
0.4124	-28.663096
0.4125	-24.970066
0.4126	-27.328422
0.4127	-14.83691
0.4128	-17.920914
0.4129	-26.408404
0.413	-9.20018
0.4131	-33.807422
0.4132	-47.49107
0.4133	-45.106798
0.4134	-35.362382
0.4135	-39.094286
0.4136	-30.865956
0.4137	-4.561216
0.4138	-15.432978
0.4139	-43.059434
0.414	-34.390532
0.4141	-39.418236
0.4142	-47.180078
0.4143	-18.827974
0.4144	-31.176948
0.4145	-40.8177
0.4146	-41.40081
0.4147	-41.880256
0.4148	-53.490624
0.4149	-39.00358
0.415	-36.826636
0.4151	-58.881152
0.4152	-34.636734
0.4153	-28.611264
0.4154	-44.666226
0.4155	-32.71895
0.4156	-46.674716
0.4157	-39.729228
0.4158	-18.607688
0.4159	-27.73012
0.416	-34.766314
0.4161	-44.614394
0.4162	-28.689012
0.4163	-20.34406
0.4164	-36.528602
0.4165	-39.664438
0.4166	-47.9446
0.4167	-50.186334
0.4168	-43.448174
0.4169	-15.48481
0.417	-25.825294
0.4171	-33.548262
0.4172	-36.917342
0.4173	-35.491962
0.4174	-21.63986
0.4175	-25.890084
0.4176	-39.055412
0.4177	-37.5782
0.4178	-23.868636
0.4179	-21.069708
0.418	-36.113946
0.4181	-23.052282
0.4182	-5.610814
0.4183	-32.71895
0.4184	-33.340934
0.4185	-30.373552
0.4186	-23.00045
0.4187	-6.777034
0.4188	1.16622
0.4189	-26.447278
0.419	-24.127796
0.4191	-13.722522
0.4192	-32.032176
0.4193	-16.184542
0.4194	-13.398572
0.4195	-7.269438
0.4196	0.557194
0.4197	-9.563004
0.4198	-29.686778
0.4199	-16.573282
0.42	-22.041558
0.4201	-13.878018
0.4202	-17.285972
0.4203	-14.927616
0.4204	-15.03128
0.4205	-23.77793
0.4206	-18.102326
0.4207	-16.962022
0.4208	3.058088
0.4209	18.944596
0.421	3.835568
0.4211	-4.159518
0.4212	4.34093
0.4213	13.839144
0.4214	5.494192
0.4215	3.096962
0.4216	12.284184
0.4217	6.556748
0.4218	-3.615282
0.4219	-2.669348
0.422	-8.021002
0.4221	3.874442
0.4222	22.715374
0.4223	21.238162
0.4224	23.661308
0.4225	5.403486
0.4226	3.058088
0.4227	9.757374
0.4228	5.325738
0.4229	13.592942
0.423	19.670244
0.4231	26.162202
0.4232	22.521004
0.4233	8.021002
0.4234	15.134944
0.4235	12.841378
0.4236	10.418232
0.4237	1.697498
0.4238	1.995532
0.4239	-5.623772
0.424	5.31278
0.4241	3.291332
0.4242	-7.930296
0.4243	-5.24799
0.4244	13.307866
0.4245	14.51296
0.4246	4.5353
0.4247	15.264524
0.4248	25.255142
0.4249	29.440576
0.425	16.39187
0.4251	7.45085
0.4252	20.92717
0.4253	26.95264
0.4254	12.880252
0.4255	0.25916
0.4256	9.252012
0.4257	21.25112
0.4258	17.88204
0.4259	7.865506
0.426	20.590262
0.4261	12.258268
0.4262	-2.228776
0.4263	22.313676
0.4264	12.815462
0.4265	9.303844
0.4266	27.458002
0.4267	22.521004
0.4268	1.632708
0.4269	-6.168008
0.427	13.41153
0.4271	14.694372
0.4272	5.24799
0.4273	13.903934
0.4274	5.416444
0.4275	5.753352
0.4276	22.754248
0.4277	10.806972
0.4278	0.466488
0.4279	-9.65371
0.428	-8.87623
0.4281	-7.761842
0.4282	-9.822164
0.4283	-23.220736
0.4284	-19.359252
0.4285	-20.227438
0.4286	-28.676054
0.4287	-43.53888
0.4288	-31.047368
0.4289	-19.190798
0.429	-23.207778
0.4291	-32.343168
0.4292	-24.516536
0.4293	-15.705096
0.4294	-25.190352
0.4295	-22.41734
0.4296	-25.306974
0.4297	-33.88517
0.4298	-32.770782
0.4299	-29.492408
0.43	-18.128242
0.4301	-40.10501
0.4302	-42.294912
0.4303	-46.428514
0.4304	-47.452196
0.4305	-28.792676
0.4306	-29.634946
0.4307	-36.075072
0.4308	-41.491516
0.4309	-42.256038
0.431	-43.124224
0.4311	-48.307424
0.4312	-59.101438
0.4313	-52.142992
0.4314	-47.9446
0.4315	-62.016988
0.4316	-49.732804
0.4317	-52.829766
0.4318	-53.425834
0.4319	-50.60099
0.432	-57.753806
0.4321	-50.639864
0.4322	-34.999558
0.4323	-51.31368
0.4324	-65.748892
0.4325	-67.213146
0.4326	-57.494646
0.4327	-55.965602
0.4328	-79.069716
0.4329	-78.175614
0.433	-65.152824
0.4331	-75.8043
0.4332	-69.493754
0.4333	-72.137186
0.4334	-64.025478
0.4335	-67.05765
0.4336	-73.08312
0.4337	-71.281958
0.4338	-68.042458
0.4339	-65.748892
0.434	-74.37892
0.4341	-78.253362
0.4342	-78.84943
0.4343	-75.907964
0.4344	-74.845408
0.4345	-94.489736
0.4346	-98.701086
0.4347	-82.02414
0.4348	-85.302514
0.4349	-84.019672
0.435	-84.149252
0.4351	-85.39322
0.4352	-90.148806
0.4353	-94.360156
0.4354	-89.008502
0.4355	-78.810556
0.4356	-79.510288
0.4357	-74.754702
0.4358	-76.231914
0.4359	-64.258722
0.436	-68.794022
0.4361	-67.822172
0.4362	-70.452646
0.4363	-73.484818
0.4364	-48.424046
0.4365	-58.272126
0.4366	-74.404836
0.4367	-71.85211
0.4368	-62.496434
0.4369	-69.273468
0.437	-80.637634
0.4371	-74.76766
0.4372	-73.92539
0.4373	-88.840048
0.4374	-74.521458
0.4375	-77.437008
0.4376	-76.892772
0.4377	-76.763192
0.4378	-58.803404
0.4379	-67.18723
0.438	-65.010286
0.4381	-53.309212
0.4382	-68.819938
0.4383	-76.270788
0.4384	-64.129142
0.4385	-54.786424
0.4386	-75.817258
0.4387	-64.129142
0.4388	-45.469622
0.4389	-44.743974
0.439	-48.514752
0.4391	-53.64612
0.4392	-59.749338
0.4393	-55.900812
0.4394	-50.821276
0.4395	-61.68008
0.4396	-55.991518
0.4397	-45.651034
0.4398	-41.050944
0.4399	-58.11663
0.44	-54.864172
0.4401	-54.954878
0.4402	-55.434324
0.4403	-53.477666
0.4404	-38.239058
0.4405	-32.770782
0.4406	-52.168908
0.4407	-54.669802
0.4408	-51.806084
0.4409	-61.770786
0.441	-73.782852
0.4411	-64.219848
0.4412	-47.413322
0.4413	-41.180524
0.4414	-23.428064
0.4415	-33.548262
0.4416	-33.781506
0.4417	-33.392766
0.4418	-26.43432
0.4419	-16.106794
0.442	-27.846742
0.4421	-22.819038
0.4422	-18.154158
0.4423	-23.117072
0.4424	-24.74978
0.4425	-31.462024
0.4426	-10.768098
0.4427	-16.288206
0.4428	-31.345402
0.4429	-22.883828
0.443	-16.97498
0.4431	-14.098304
0.4432	-16.599198
0.4433	-17.350762
0.4434	-6.86774
0.4435	-20.99196
0.4436	-18.815016
0.4437	-13.230118
0.4438	-18.931638
0.4439	-24.16667
0.444	-25.760504
0.4441	-19.24263
0.4442	-35.56971
0.4443	-31.500898
0.4444	-16.275248
0.4445	-16.469618
0.4446	-19.851656
0.4447	-17.648796
0.4448	-11.882486
0.4449	-5.170242
0.445	-11.390082
0.4451	-15.640306
0.4452	-23.3244
0.4453	-29.28508
0.4454	-20.47364
0.4455	-5.105452
0.4456	-4.820376
0.4457	-9.511172
0.4458	-18.102326
0.4459	0.544236
0.446	-5.740394
0.4461	-19.592496
0.4462	-11.312334
0.4463	1.658624
0.4464	-16.352996
0.4465	-34.14433
0.4466	-26.602774
0.4467	-17.596964
0.4468	-30.308762
0.4469	-37.51341
0.447	-28.753802
0.4471	-17.700628
0.4472	-23.104114
0.4473	-15.834676
0.4474	-29.570156
0.4475	-21.886062
0.4476	-23.609476
0.4477	-26.149244
0.4478	-26.525026
0.4479	-38.74442
0.448	-36.632266
0.4481	-43.914662
0.4482	-29.531282
0.4483	-28.067028
0.4484	-35.543794
0.4485	-50.73057
0.4486	-56.859704
0.4487	-29.920022
0.4488	-28.429852
0.4489	-42.515198
0.449	-42.670694
0.4491	-45.469622
0.4492	-64.414218
0.4493	-59.049606
0.4494	-52.428068
0.4495	-45.132714
0.4496	-45.560328
0.4497	-47.03754
0.4498	-38.627798
0.4499	-46.441472
0.45	-50.963814
0.4501	-47.348532
0.4502	-54.527264
0.4503	-71.022798
0.4504	-79.523246
0.4505	-67.550054
0.4506	-55.706442
0.4507	-64.323512
0.4508	-66.137632
0.4509	-74.18455
0.451	-67.951752
0.4511	-64.064352
0.4512	-75.208232
0.4513	-74.780618
0.4514	-63.675612
0.4515	-66.357918
0.4516	-59.425388
0.4517	-66.202422
0.4518	-78.52548
0.4519	-88.127358
0.452	-85.26364
0.4521	-81.168912
0.4522	-95.098762
0.4523	-94.85256
0.4524	-98.299388
0.4525	-91.263194
0.4526	-86.909306
0.4527	-92.636742
0.4528	-84.019672
0.4529	-87.14255
0.453	-80.326642
0.4531	-98.338262
0.4532	-98.299388
0.4533	-89.79894
0.4534	-118.669364
0.4535	-99.945054
0.4536	-76.97052
0.4537	-84.732362
0.4538	-103.819496
0.4539	-96.938798
0.454	-111.140766
0.4541	-114.470972
0.4542	-116.894118
0.4543	-105.93165
0.4544	-111.140766
0.4545	-109.028612
0.4546	-97.871774
0.4547	-111.983036
0.4548	-116.531294
0.4549	-93.764088
0.455	-101.681426
0.4551	-105.257834
0.4552	-104.454438
0.4553	-118.876692
0.4554	-114.665342
0.4555	-114.80788
0.4556	-100.048718
0.4557	-93.582676
0.4558	-114.28956
0.4559	-126.431206
0.456	-126.223878
0.4561	-110.505824
0.4562	-94.606358
0.4563	-89.371326
0.4564	-102.290452
0.4565	-94.761854
0.4566	-84.978564
0.4567	-97.405286
0.4568	-97.483034
0.4569	-91.626018
0.457	-98.312346
0.4571	-112.60502
0.4572	-91.690808
0.4573	-91.263194
0.4574	-86.650146
0.4575	-91.133614
0.4576	-95.772578
0.4577	-96.01878
0.4578	-99.867306
0.4579	-84.887858
0.458	-86.572398
0.4581	-86.805642
0.4582	-73.160868
0.4583	-76.115292
0.4584	-89.228788
0.4585	-85.820834
0.4586	-68.197954
0.4587	-79.315918
0.4588	-77.760958
0.4589	-62.06882
0.459	-56.639418
0.4591	-72.396346
0.4592	-84.537992
0.4593	-70.55631
0.4594	-81.039332
0.4595	-72.30564
0.4596	-66.033968
0.4597	-71.813236
0.4598	-71.100546
0.4599	-71.618866
0.46	-67.653718
0.4601	-65.645228
0.4602	-55.65461
0.4603	-55.732358
0.4604	-71.294916
0.4605	-64.33647
0.4606	-72.150144
0.4607	-64.362386
0.4608	-47.607692
0.4609	-56.354342
0.461	-61.498668
0.4611	-54.721634
0.4612	-60.31949
0.4613	-67.018776
0.4614	-37.422704
0.4615	-50.043796
0.4616	-60.928516
0.4617	-55.252912
0.4618	-60.500902
0.4619	-49.979006
0.462	-48.475878
0.4621	-51.158184
0.4622	-53.425834
0.4623	-53.555414
0.4624	-70.970966
0.4625	-55.706442
0.4626	-56.263636
0.4627	-66.92807
0.4628	-53.90528
0.4629	-40.36417
0.463	-46.06569
0.4631	-41.906172
0.4632	-39.923598
0.4633	-29.816358
0.4634	-47.529944
0.4635	-36.036198
0.4636	-33.6908
0.4637	-51.339596
0.4638	-32.084008
0.4639	-36.47677
0.464	-31.319486
0.4641	-23.661308
0.4642	-36.60635
0.4643	-22.754248
0.4644	-35.025474
0.4645	-41.543348
0.4646	-41.297146
0.4647	-41.802508
0.4648	-32.019218
0.4649	-23.933426
0.465	-22.235928
0.4651	-19.022344
0.4652	-18.568814
0.4653	-24.905276
0.4654	-26.36953
0.4655	-32.65416
0.4656	-33.327976
0.4657	-29.000004
0.4658	-37.928066
0.4659	-48.514752
0.466	-33.6908
0.4661	-31.319486
0.4662	-36.774804
0.4663	-40.260506
0.4664	-35.530836
0.4665	-29.634946
0.4666	-43.435216
0.4667	-51.57284
0.4668	-36.243526
0.4669	-42.256038
0.467	-29.777484
0.4671	-36.113946
0.4672	-46.208228
0.4673	-50.484368
0.4674	-33.807422
0.4675	-57.313234
0.4676	-56.354342
0.4677	-46.869086
0.4678	-31.513856
0.4679	-39.301614
0.468	-33.289102
0.4681	-31.695268
0.4682	-36.191694
0.4683	-41.478558
0.4684	-59.451304
0.4685	-55.706442
0.4686	-48.540668
0.4687	-42.774358
0.4688	-44.731016
0.4689	-52.855682
0.469	-47.23191
0.4691	-45.22342
0.4692	-57.07999
0.4693	-65.126908
0.4694	-66.617078
0.4695	-73.420028
0.4696	-93.051398
0.4697	-81.596526
0.4698	-67.809214
0.4699	-74.080886
0.47	-78.603228
0.4701	-76.957562
0.4702	-67.77034
0.4703	-81.95935
0.4704	-99.996886
0.4705	-91.470522
0.4706	-89.358368
0.4707	-95.254258
0.4708	-100.204214
0.4709	-86.067036
0.471	-78.940136
0.4711	-61.731912
0.4712	-75.273022
0.4713	-80.870878
0.4714	-87.427626
0.4715	-82.529502
0.4716	-79.315918
0.4717	-93.49197
0.4718	-97.05542
0.4719	-112.306986
0.472	-113.31771
0.4721	-101.26677
0.4722	-83.695722
0.4723	-84.460244
0.4724	-104.454438
0.4725	-123.865522
0.4726	-122.504932
0.4727	-106.942374
0.4728	-90.693042
0.4729	-81.272576
0.473	-85.600548
0.4731	-101.448182
0.4732	-119.744878
0.4733	-104.791346
0.4734	-121.818158
0.4735	-125.277944
0.4736	-120.781518
0.4737	-123.36016
0.4738	-115.792688
0.4739	-109.870882
0.474	-119.79671
0.4741	-116.842286
0.4742	-114.574636
0.4743	-101.227896
0.4744	-121.947738
0.4745	-105.516994
0.4746	-100.243088
0.4747	-122.504932
0.4748	-118.95444
0.4749	-117.865968
0.475	-124.52638
0.4751	-115.144788
0.4752	-107.927182
0.4753	-106.009398
0.4754	-114.108148
0.4755	-121.390544
0.4756	-118.254708
0.4757	-117.256942
0.4758	-106.424054
0.4759	-101.214938
0.476	-96.951756
0.4761	-108.808326
0.4762	-109.728344
0.4763	-106.281516
0.4764	-119.058104
0.4765	-119.006272
0.4766	-97.651488
0.4767	-94.671148
0.4768	-100.852114
0.4769	-122.427184
0.477	-127.688132
0.4771	-117.425396
0.4772	-121.533082
0.4773	-112.786432
0.4774	-103.936118
0.4775	-99.530398
0.4776	-101.91467
0.4777	-98.701086
0.4778	-99.932096
0.4779	-106.346306
0.478	-114.341392
0.4781	-109.469184
0.4782	-121.93478
0.4783	-108.212258
0.4784	-104.76543
0.4785	-113.680534
0.4786	-112.92897
0.4787	-89.28062
0.4788	-91.781514
0.4789	-95.059888
0.479	-94.632274
0.4791	-87.07776
0.4792	-86.23549
0.4793	-86.870432
0.4794	-88.95667
0.4795	-95.56525
0.4796	-91.54827
0.4797	-97.068378
0.4798	-104.972758
0.4799	-94.761854
0.48	-75.635846
0.4801	-77.411092
0.4802	-61.900366
0.4803	-79.225212
0.4804	-82.127804
0.4805	-75.843174
0.4806	-73.653272
0.4807	-70.517436
0.4808	-64.85479
0.4809	-80.66355
0.481	-85.794918
0.4811	-57.714932
0.4812	-42.256038
0.4813	-66.47454
