Multi Channel Analyzer Raw Data
Version: 1

Channel: 37
[s]	[µV]
0.0238	2.33244
0.0239	2.293566
0.024	2.241734
0.0241	2.176944
0.0242	2.112154
0.0243	2.034406
0.0244	1.956658
0.0245	1.865952
0.0246	1.762288
0.0247	1.671582
0.0248	1.55496
0.0249	1.438338
0.025	1.321716
0.0251	1.192136
0.0252	1.049598
0.0253	0.90706
0.0254	0.751564
0.0255	0.609026
0.0256	0.440572
0.0257	0.285076
0.0258	0.116622
0.0259	-0.038874
0.026	-0.207328
0.0261	-0.38874
0.0262	-0.570152
0.0263	-0.764522
0.0264	-0.958892
0.0265	-1.153262
0.0266	-1.36059
0.0267	-1.567918
0.0268	-1.775246
0.0269	-1.995532
0.027	-2.215818
0.0271	-2.449062
0.0272	-2.669348
0.0273	-2.902592
0.0274	-3.135836
0.0275	-3.36908
0.0276	-3.602324
0.0277	-3.835568
0.0278	-4.068812
0.0279	-4.315014
0.028	-4.561216
0.0281	-4.79446
0.0282	-5.040662
0.0283	-5.273906
0.0284	-5.520108
0.0285	-5.76631
0.0286	-5.999554
0.0287	-6.245756
0.0288	-6.479
0.0289	-6.712244
0.029	-6.945488
0.0291	-7.178732
0.0292	-7.411976
0.0293	-7.64522
0.0294	-7.878464
0.0295	-8.09875
0.0296	-8.331994
0.0297	-8.55228
0.0298	-8.772566
0.0299	-8.979894
0.03	-9.20018
0.0301	-9.407508
0.0302	-9.614836
0.0303	-9.809206
0.0304	-10.016534
0.0305	-10.197946
0.0306	-10.392316
0.0307	-10.586686
0.0308	-10.768098
0.0309	-10.94951
0.031	-11.117964
0.0311	-11.286418
0.0312	-11.454872
0.0313	-11.610368
0.0314	-11.765864
0.0315	-11.92136
0.0316	-12.063898
0.0317	-12.193478
0.0318	-12.336016
0.0319	-12.452638
0.032	-12.582218
0.0321	-12.69884
0.0322	-12.802504
0.0323	-12.906168
0.0324	-13.009832
0.0325	-13.100538
0.0326	-13.191244
0.0327	-13.268992
0.0328	-13.333782
0.0329	-13.398572
0.033	-13.450404
0.0331	-13.502236
0.0332	-13.554068
0.0333	-13.579984
0.0334	-13.6059
0.0335	-13.618858
0.0336	-13.631816
0.0337	-13.631816
0.0338	-13.631816
0.0339	-13.6059
0.034	-13.579984
0.0341	-13.554068
0.0342	-13.515194
0.0343	-13.463362
0.0344	-13.41153
0.0345	-13.34674
0.0346	-13.268992
0.0347	-13.191244
0.0348	-13.113496
0.0349	-13.02279
0.035	-12.919126
0.0351	-12.802504
0.0352	-12.69884
0.0353	-12.56926
0.0354	-12.452638
0.0355	-12.323058
0.0356	-12.18052
0.0357	-12.037982
0.0358	-11.895444
0.0359	-11.752906
0.036	-11.59741
0.0361	-11.441914
0.0362	-11.27346
0.0363	-11.105006
0.0364	-10.936552
0.0365	-10.75514
0.0366	-10.56077
0.0367	-10.3664
0.0368	-10.17203
0.0369	-9.97766
0.037	-9.78329
0.0371	-9.575962
0.0372	-9.381592
0.0373	-9.174264
0.0374	-8.966936
0.0375	-8.759608
0.0376	-8.55228
0.0377	-8.331994
0.0378	-8.124666
0.0379	-7.90438
0.038	-7.684094
0.0381	-7.476766
0.0382	-7.25648
0.0383	-7.036194
0.0384	-6.815908
0.0385	-6.595622
0.0386	-6.375336
0.0387	-6.15505
0.0388	-5.921806
0.0389	-5.70152
0.039	-5.481234
0.0391	-5.24799
0.0392	-5.027704
0.0393	-4.79446
0.0394	-4.574174
0.0395	-4.353888
0.0396	-4.133602
0.0397	-3.913316
0.0398	-3.705988
0.0399	-3.485702
0.04	-3.278374
0.0401	-3.071046
0.0402	-2.876676
0.0403	-2.682306
0.0404	-2.487936
0.0405	-2.293566
0.0406	-2.112154
0.0407	-1.9437
0.0408	-1.775246
0.0409	-1.606792
0.041	-1.451296
0.0411	-1.282842
0.0412	-1.140304
0.0413	-0.984808
0.0414	-0.84227
0.0415	-0.699732
0.0416	-0.570152
0.0417	-0.440572
0.0418	-0.310992
0.0419	-0.207328
0.042	-0.090706
0.0421	0
0.0422	0.103664
0.0423	0.19437
0.0424	0.285076
0.0425	0.362824
0.0426	0.440572
0.0427	0.505362
0.0428	0.557194
0.0429	0.609026
0.043	0.6479
0.0431	0.686774
0.0432	0.71269
0.0433	0.738606
0.0434	0.751564
0.0435	0.751564
0.0436	0.751564
0.0437	0.738606
0.0438	0.725648
0.0439	0.699732
0.044	0.673816
0.0441	0.6479
0.0442	0.609026
0.0443	0.557194
0.0444	0.505362
0.0445	0.440572
0.0446	0.375782
0.0447	0.298034
0.0448	0.220286
0.0449	0.12958
0.045	0.025916
0.0451	-0.06479
0.0452	-0.181412
0.0453	-0.298034
0.0454	-0.427614
0.0455	-0.557194
0.0456	-0.686774
0.0457	-0.829312
0.0458	-0.97185
0.0459	-1.127346
0.046	-1.282842
0.0461	-1.438338
0.0462	-1.606792
0.0463	-1.775246
0.0464	-1.9437
0.0465	-2.125112
0.0466	-2.306524
0.0467	-2.487936
0.0468	-2.682306
0.0469	-2.876676
0.047	-3.084004
0.0471	-3.278374
0.0472	-3.485702
0.0473	-3.69303
0.0474	-3.900358
0.0475	-4.107686
0.0476	-4.315014
0.0477	-4.522342
0.0478	-4.742628
0.0479	-4.962914
0.048	-5.1832
0.0481	-5.403486
0.0482	-5.610814
0.0483	-5.8311
0.0484	-6.051386
0.0485	-6.271672
0.0486	-6.479
0.0487	-6.699286
0.0488	-6.906614
0.0489	-7.1269
0.049	-7.334228
0.0491	-7.554514
0.0492	-7.761842
0.0493	-7.982128
0.0494	-8.189456
0.0495	-8.396784
0.0496	-8.604112
0.0497	-8.798482
0.0498	-8.992852
0.0499	-9.187222
0.05	-9.368634
0.0501	-9.550046
0.0502	-9.731458
0.0503	-9.899912
0.0504	-10.068366
0.0505	-10.23682
0.0506	-10.392316
0.0507	-10.56077
0.0508	-10.716266
0.0509	-10.871762
0.051	-11.0143
0.0511	-11.169796
0.0512	-11.299376
0.0513	-11.441914
0.0514	-11.571494
0.0515	-11.688116
0.0516	-11.804738
0.0517	-11.92136
0.0518	-12.025024
0.0519	-12.11573
0.052	-12.219394
0.0521	-12.297142
0.0522	-12.37489
0.0523	-12.452638
0.0524	-12.517428
0.0525	-12.582218
0.0526	-12.63405
0.0527	-12.685882
0.0528	-12.724756
0.0529	-12.750672
0.053	-12.776588
0.0531	-12.802504
0.0532	-12.815462
0.0533	-12.815462
0.0534	-12.802504
0.0535	-12.802504
0.0536	-12.776588
0.0537	-12.76363
0.0538	-12.737714
0.0539	-12.69884
0.054	-12.659966
0.0541	-12.608134
0.0542	-12.556302
0.0543	-12.50447
0.0544	-12.426722
0.0545	-12.361932
0.0546	-12.271226
0.0547	-12.193478
0.0548	-12.089814
0.0549	-11.98615
0.055	-11.882486
0.0551	-11.765864
0.0552	-11.636284
0.0553	-11.506704
0.0554	-11.364166
0.0555	-11.221628
0.0556	-11.07909
0.0557	-10.923594
0.0558	-10.768098
0.0559	-10.586686
0.056	-10.418232
0.0561	-10.23682
0.0562	-10.055408
0.0563	-9.873996
0.0564	-9.679626
0.0565	-9.485256
0.0566	-9.290886
0.0567	-9.083558
0.0568	-8.87623
0.0569	-8.668902
0.057	-8.448616
0.0571	-8.22833
0.0572	-8.008044
0.0573	-7.7748
0.0574	-7.541556
0.0575	-7.308312
0.0576	-7.06211
0.0577	-6.828866
0.0578	-6.582664
0.0579	-6.336462
0.058	-6.09026
0.0581	-5.8311
0.0582	-5.584898
0.0583	-5.338696
0.0584	-5.092494
0.0585	-4.846292
0.0586	-4.60009
0.0587	-4.366846
0.0588	-4.120644
0.0589	-3.8874
0.059	-3.641198
0.0591	-3.394996
0.0592	-3.148794
0.0593	-2.91555
0.0594	-2.669348
0.0595	-2.423146
0.0596	-2.176944
0.0597	-1.9437
0.0598	-1.710456
0.0599	-1.477212
0.06	-1.243968
0.0601	-1.023682
0.0602	-0.790438
0.0603	-0.570152
0.0604	-0.362824
0.0605	-0.142538
0.0606	0.051832
0.0607	0.25916
0.0608	0.466488
0.0609	0.660858
0.061	0.855228
0.0611	1.03664
0.0612	1.23101
0.0613	1.412422
0.0614	1.593834
0.0615	1.762288
0.0616	1.930742
0.0617	2.099196
0.0618	2.241734
0.0619	2.39723
0.062	2.52681
0.0621	2.65639
0.0622	2.78597
0.0623	2.902592
0.0624	3.019214
0.0625	3.135836
0.0626	3.226542
0.0627	3.330206
0.0628	3.420912
0.0629	3.49866
0.063	3.589366
0.0631	3.667114
0.0632	3.731904
0.0633	3.796694
0.0634	3.848526
0.0635	3.900358
0.0636	3.926274
0.0637	3.965148
0.0638	3.978106
0.0639	3.991064
0.064	3.991064
0.0641	3.991064
0.0642	3.978106
0.0643	3.95219
0.0644	3.939232
0.0645	3.900358
0.0646	3.861484
0.0647	3.809652
0.0648	3.75782
0.0649	3.705988
0.065	3.641198
0.0651	3.56345
0.0652	3.485702
0.0653	3.407954
0.0654	3.317248
0.0655	3.213584
0.0656	3.122878
0.0657	3.006256
0.0658	2.902592
0.0659	2.78597
0.066	2.669348
0.0661	2.539768
0.0662	2.410188
0.0663	2.26765
0.0664	2.125112
0.0665	1.982574
0.0666	1.827078
0.0667	1.671582
0.0668	1.503128
0.0669	1.334674
0.067	1.16622
0.0671	0.997766
0.0672	0.816354
0.0673	0.6479
0.0674	0.45353
0.0675	0.272118
0.0676	0.090706
0.0677	-0.090706
0.0678	-0.272118
0.0679	-0.466488
0.068	-0.660858
0.0681	-0.855228
0.0682	-1.062556
0.0683	-1.256926
0.0684	-1.464254
0.0685	-1.671582
0.0686	-1.87891
0.0687	-2.099196
0.0688	-2.306524
0.0689	-2.52681
0.069	-2.734138
0.0691	-2.954424
0.0692	-3.161752
0.0693	-3.36908
0.0694	-3.576408
0.0695	-3.783736
0.0696	-3.978106
0.0697	-4.172476
0.0698	-4.366846
0.0699	-4.561216
0.07	-4.755586
0.0701	-4.936998
0.0702	-5.11841
0.0703	-5.31278
0.0704	-5.481234
0.0705	-5.662646
0.0706	-5.844058
0.0707	-6.012512
0.0708	-6.180966
0.0709	-6.336462
0.071	-6.504916
0.0711	-6.660412
0.0712	-6.80295
0.0713	-6.945488
0.0714	-7.075068
0.0715	-7.204648
0.0716	-7.334228
0.0717	-7.45085
0.0718	-7.567472
0.0719	-7.671136
0.072	-7.7748
0.0721	-7.865506
0.0722	-7.956212
0.0723	-8.03396
0.0724	-8.09875
0.0725	-8.16354
0.0726	-8.215372
0.0727	-8.267204
0.0728	-8.319036
0.0729	-8.35791
0.073	-8.383826
0.0731	-8.409742
0.0732	-8.4227
0.0733	-8.435658
0.0734	-8.435658
0.0735	-8.435658
0.0736	-8.4227
0.0737	-8.409742
0.0738	-8.383826
0.0739	-8.344952
0.074	-8.306078
0.0741	-8.254246
0.0742	-8.202414
0.0743	-8.137624
0.0744	-8.059876
0.0745	-7.982128
0.0746	-7.90438
0.0747	-7.813674
0.0748	-7.71001
0.0749	-7.606346
0.075	-7.502682
0.0751	-7.38606
0.0752	-7.269438
0.0753	-7.139858
0.0754	-7.010278
0.0755	-6.880698
0.0756	-6.73816
0.0757	-6.595622
0.0758	-6.453084
0.0759	-6.297588
0.076	-6.129134
0.0761	-5.96068
0.0762	-5.792226
0.0763	-5.610814
0.0764	-5.429402
0.0765	-5.24799
0.0766	-5.05362
0.0767	-4.846292
0.0768	-4.651922
0.0769	-4.444594
0.077	-4.237266
0.0771	-4.029938
0.0772	-3.82261
0.0773	-3.602324
0.0774	-3.382038
0.0775	-3.161752
0.0776	-2.928508
0.0777	-2.695264
0.0778	-2.46202
0.0779	-2.228776
0.078	-1.982574
0.0781	-1.74933
0.0782	-1.503128
0.0783	-1.256926
0.0784	-1.023682
0.0785	-0.77748
0.0786	-0.531278
0.0787	-0.298034
0.0788	-0.051832
0.0789	0.181412
0.079	0.414656
0.0791	0.660858
0.0792	0.894102
0.0793	1.127346
0.0794	1.373548
0.0795	1.606792
0.0796	1.840036
0.0797	2.07328
0.0798	2.293566
0.0799	2.52681
0.08	2.747096
0.0801	2.967382
0.0802	3.187668
0.0803	3.394996
0.0804	3.602324
0.0805	3.809652
0.0806	4.004022
0.0807	4.198392
0.0808	4.379804
0.0809	4.561216
0.081	4.742628
0.0811	4.92404
0.0812	5.092494
0.0813	5.260948
0.0814	5.429402
0.0815	5.584898
0.0816	5.740394
0.0817	5.882932
0.0818	6.02547
0.0819	6.168008
0.082	6.297588
0.0821	6.427168
0.0822	6.54379
0.0823	6.660412
0.0824	6.764076
0.0825	6.86774
0.0826	6.958446
0.0827	7.049152
0.0828	7.139858
0.0829	7.217606
0.083	7.295354
0.0831	7.360144
0.0832	7.424934
0.0833	7.476766
0.0834	7.528598
0.0835	7.567472
0.0836	7.606346
0.0837	7.632262
0.0838	7.658178
0.0839	7.671136
0.084	7.684094
0.0841	7.684094
0.0842	7.671136
0.0843	7.658178
0.0844	7.64522
0.0845	7.619304
0.0846	7.58043
0.0847	7.541556
0.0848	7.489724
0.0849	7.437892
0.085	7.373102
0.0851	7.308312
0.0852	7.230564
0.0853	7.152816
0.0854	7.075068
0.0855	6.984362
0.0856	6.893656
0.0857	6.80295
0.0858	6.699286
0.0859	6.582664
0.086	6.466042
0.0861	6.34942
0.0862	6.232798
0.0863	6.103218
0.0864	5.973638
0.0865	5.8311
0.0866	5.688562
0.0867	5.546024
0.0868	5.390528
0.0869	5.235032
0.087	5.079536
0.0871	4.911082
0.0872	4.755586
0.0873	4.587132
0.0874	4.418678
0.0875	4.250224
0.0876	4.08177
0.0877	3.900358
0.0878	3.731904
0.0879	3.550492
0.088	3.36908
0.0881	3.187668
0.0882	3.006256
0.0883	2.824844
0.0884	2.643432
0.0885	2.449062
0.0886	2.26765
0.0887	2.086238
0.0888	1.891868
0.0889	1.710456
0.089	1.529044
0.0891	1.347632
0.0892	1.16622
0.0893	0.984808
0.0894	0.803396
0.0895	0.621984
0.0896	0.45353
0.0897	0.285076
0.0898	0.116622
0.0899	-0.038874
0.09	-0.207328
0.0901	-0.362824
0.0902	-0.51832
0.0903	-0.673816
0.0904	-0.829312
0.0905	-0.984808
0.0906	-1.140304
0.0907	-1.282842
0.0908	-1.42538
0.0909	-1.567918
0.091	-1.710456
0.0911	-1.840036
0.0912	-1.969616
0.0913	-2.086238
0.0914	-2.20286
0.0915	-2.306524
0.0916	-2.410188
0.0917	-2.500894
0.0918	-2.5916
0.0919	-2.682306
0.092	-2.760054
0.0921	-2.837802
0.0922	-2.902592
0.0923	-2.967382
0.0924	-3.019214
0.0925	-3.071046
0.0926	-3.10992
0.0927	-3.148794
0.0928	-3.17471
0.0929	-3.187668
0.093	-3.200626
0.0931	-3.213584
0.0932	-3.213584
0.0933	-3.213584
0.0934	-3.200626
0.0935	-3.17471
0.0936	-3.148794
0.0937	-3.122878
0.0938	-3.084004
0.0939	-3.032172
0.094	-2.98034
0.0941	-2.928508
0.0942	-2.863718
0.0943	-2.798928
0.0944	-2.72118
0.0945	-2.65639
0.0946	-2.565684
0.0947	-2.474978
0.0948	-2.384272
0.0949	-2.280608
0.095	-2.176944
0.0951	-2.060322
0.0952	-1.9437
0.0953	-1.827078
0.0954	-1.697498
0.0955	-1.55496
0.0956	-1.412422
0.0957	-1.269884
0.0958	-1.114388
0.0959	-0.958892
0.096	-0.790438
0.0961	-0.634942
0.0962	-0.45353
0.0963	-0.285076
0.0964	-0.103664
0.0965	0.06479
0.0966	0.25916
0.0967	0.440572
0.0968	0.634942
0.0969	0.84227
0.097	1.03664
0.0971	1.243968
0.0972	1.451296
0.0973	1.645666
0.0974	1.852994
0.0975	2.060322
0.0976	2.280608
0.0977	2.487936
0.0978	2.695264
0.0979	2.91555
0.098	3.122878
0.0981	3.343164
0.0982	3.56345
0.0983	3.783736
0.0984	4.004022
0.0985	4.224308
0.0986	4.444594
0.0987	4.66488
0.0988	4.885166
0.0989	5.11841
0.099	5.338696
0.0991	5.558982
0.0992	5.76631
0.0993	5.986596
0.0994	6.193924
0.0995	6.401252
0.0996	6.60858
0.0997	6.80295
0.0998	6.99732
0.0999	7.19169
0.1	7.38606
0.1001	7.58043
0.1002	7.761842
0.1003	7.943254
0.1004	8.111708
0.1005	8.280162
0.1006	8.448616
0.1007	8.61707
0.1008	8.772566
0.1009	8.928062
0.101	9.0706
0.1011	9.213138
0.1012	9.355676
0.1013	9.485256
0.1014	9.601878
0.1015	9.731458
0.1016	9.84808
0.1017	9.951744
0.1018	10.055408
0.1019	10.159072
0.102	10.249778
0.1021	10.327526
0.1022	10.405274
0.1023	10.470064
0.1024	10.521896
0.1025	10.586686
0.1026	10.62556
0.1027	10.664434
0.1028	10.703308
0.1029	10.729224
0.103	10.75514
0.1031	10.768098
0.1032	10.781056
0.1033	10.794014
0.1034	10.794014
0.1035	10.781056
0.1036	10.768098
0.1037	10.75514
0.1038	10.729224
0.1039	10.69035
0.104	10.638518
0.1041	10.586686
0.1042	10.534854
0.1043	10.470064
0.1044	10.392316
0.1045	10.314568
0.1046	10.223862
0.1047	10.133156
0.1048	10.029492
0.1049	9.925828
0.105	9.822164
0.1051	9.705542
0.1052	9.575962
0.1053	9.446382
0.1054	9.316802
0.1055	9.174264
0.1056	9.031726
0.1057	8.889188
0.1058	8.733692
0.1059	8.578196
0.106	8.409742
0.1061	8.241288
0.1062	8.059876
0.1063	7.878464
0.1064	7.684094
0.1065	7.502682
0.1066	7.295354
0.1067	7.100984
0.1068	6.893656
0.1069	6.686328
0.107	6.479
0.1071	6.271672
0.1072	6.051386
0.1073	5.8311
0.1074	5.610814
0.1075	5.390528
0.1076	5.170242
0.1077	4.949956
0.1078	4.716712
0.1079	4.483468
0.108	4.250224
0.1081	4.004022
0.1082	3.770778
0.1083	3.537534
0.1084	3.291332
0.1085	3.058088
0.1086	2.824844
0.1087	2.578642
0.1088	2.345398
0.1089	2.099196
0.109	1.865952
0.1091	1.632708
0.1092	1.399464
0.1093	1.16622
0.1094	0.945934
0.1095	0.71269
0.1096	0.492404
0.1097	0.272118
0.1098	0.051832
0.1099	-0.155496
0.11	-0.362824
0.1101	-0.58311
0.1102	-0.790438
0.1103	-0.984808
0.1104	-1.179178
0.1105	-1.373548
0.1106	-1.567918
0.1107	-1.74933
0.1108	-1.917784
0.1109	-2.099196
0.111	-2.254692
0.1111	-2.423146
0.1112	-2.578642
0.1113	-2.72118
0.1114	-2.876676
0.1115	-3.019214
0.1116	-3.148794
0.1117	-3.278374
0.1118	-3.407954
0.1119	-3.524576
0.112	-3.641198
0.1121	-3.744862
0.1122	-3.848526
0.1123	-3.939232
0.1124	-4.029938
0.1125	-4.120644
0.1126	-4.185434
0.1127	-4.263182
0.1128	-4.327972
0.1129	-4.379804
0.113	-4.431636
0.1131	-4.47051
0.1132	-4.509384
0.1133	-4.548258
0.1134	-4.561216
0.1135	-4.587132
0.1136	-4.60009
0.1137	-4.60009
0.1138	-4.60009
0.1139	-4.574174
0.114	-4.561216
0.1141	-4.522342
0.1142	-4.496426
0.1143	-4.444594
0.1144	-4.392762
0.1145	-4.34093
0.1146	-4.289098
0.1147	-4.224308
0.1148	-4.159518
0.1149	-4.08177
0.115	-4.01698
0.1151	-3.926274
0.1152	-3.835568
0.1153	-3.744862
0.1154	-3.641198
0.1155	-3.537534
0.1156	-3.420912
0.1157	-3.30429
0.1158	-3.17471
0.1159	-3.04513
0.116	-2.902592
0.1161	-2.760054
0.1162	-2.630474
0.1163	-2.474978
0.1164	-2.33244
0.1165	-2.189902
0.1166	-2.034406
0.1167	-1.87891
0.1168	-1.710456
0.1169	-1.542002
0.117	-1.373548
0.1171	-1.205094
0.1172	-1.023682
0.1173	-0.855228
0.1174	-0.673816
0.1175	-0.492404
0.1176	-0.310992
0.1177	-0.12958
0.1178	0.038874
0.1179	0.233244
0.118	0.414656
0.1181	0.609026
0.1182	0.790438
0.1183	0.997766
0.1184	1.192136
0.1185	1.386506
0.1186	1.593834
0.1187	1.801162
0.1188	2.00849
0.1189	2.215818
0.119	2.423146
0.1191	2.630474
0.1192	2.837802
0.1193	3.04513
0.1194	3.252458
0.1195	3.459786
0.1196	3.654156
0.1197	3.861484
0.1198	4.055854
0.1199	4.263182
0.12	4.457552
0.1201	4.638964
0.1202	4.833334
0.1203	5.014746
0.1204	5.209116
0.1205	5.390528
0.1206	5.57194
0.1207	5.740394
0.1208	5.921806
0.1209	6.09026
0.121	6.258714
0.1211	6.41421
0.1212	6.582664
0.1213	6.725202
0.1214	6.880698
0.1215	7.023236
0.1216	7.165774
0.1217	7.295354
0.1218	7.411976
0.1219	7.528598
0.122	7.632262
0.1221	7.735926
0.1222	7.83959
0.1223	7.930296
0.1224	8.021002
0.1225	8.09875
0.1226	8.176498
0.1227	8.241288
0.1228	8.306078
0.1229	8.35791
0.123	8.409742
0.1231	8.448616
0.1232	8.48749
0.1233	8.513406
0.1234	8.539322
0.1235	8.539322
0.1236	8.55228
0.1237	8.539322
0.1238	8.539322
0.1239	8.513406
0.124	8.48749
0.1241	8.448616
0.1242	8.409742
0.1243	8.370868
0.1244	8.319036
0.1245	8.267204
0.1246	8.202414
0.1247	8.137624
0.1248	8.059876
0.1249	7.982128
0.125	7.90438
0.1251	7.813674
0.1252	7.71001
0.1253	7.606346
0.1254	7.502682
0.1255	7.38606
0.1256	7.269438
0.1257	7.152816
0.1258	7.023236
0.1259	6.893656
0.126	6.764076
0.1261	6.621538
0.1262	6.479
0.1263	6.336462
0.1264	6.193924
0.1265	6.038428
0.1266	5.882932
0.1267	5.727436
0.1268	5.57194
0.1269	5.403486
0.127	5.24799
0.1271	5.079536
0.1272	4.898124
0.1273	4.716712
0.1274	4.5353
0.1275	4.34093
0.1276	4.14656
0.1277	3.95219
0.1278	3.75782
0.1279	3.56345
0.128	3.356122
0.1281	3.161752
0.1282	2.954424
0.1283	2.747096
0.1284	2.539768
0.1285	2.33244
0.1286	2.125112
0.1287	1.904826
0.1288	1.697498
0.1289	1.49017
0.129	1.269884
0.1291	1.062556
0.1292	0.855228
0.1293	0.634942
0.1294	0.427614
0.1295	0.220286
0.1296	0
0.1297	-0.19437
0.1298	-0.401698
0.1299	-0.609026
0.13	-0.816354
0.1301	-1.023682
0.1302	-1.23101
0.1303	-1.438338
0.1304	-1.645666
0.1305	-1.852994
0.1306	-2.047364
0.1307	-2.241734
0.1308	-2.436104
0.1309	-2.630474
0.131	-2.811886
0.1311	-2.98034
0.1312	-3.148794
0.1313	-3.317248
0.1314	-3.472744
0.1315	-3.62824
0.1316	-3.783736
0.1317	-3.926274
0.1318	-4.068812
0.1319	-4.198392
0.132	-4.327972
0.1321	-4.444594
0.1322	-4.561216
0.1323	-4.66488
0.1324	-4.768544
0.1325	-4.85925
0.1326	-4.949956
0.1327	-5.027704
0.1328	-5.105452
0.1329	-5.1832
0.133	-5.24799
0.1331	-5.31278
0.1332	-5.351654
0.1333	-5.403486
