Multi Channel Analyzer Raw Data
Version: 1

Channel: 28
[s]	[µV]
0.0164	-25.021898
0.0165	-24.866402
0.0166	-24.697948
0.0167	-24.529494
0.0168	-24.36104
0.0169	-24.192586
0.017	-24.011174
0.0171	-23.829762
0.0172	-23.64835
0.0173	-23.45398
0.0174	-23.25961
0.0175	-23.078198
0.0176	-22.883828
0.0177	-22.6765
0.0178	-22.48213
0.0179	-22.274802
0.018	-22.080432
0.0181	-21.873104
0.0182	-21.665776
0.0183	-21.458448
0.0184	-21.25112
0.0185	-21.030834
0.0186	-20.810548
0.0187	-20.60322
0.0188	-20.369976
0.0189	-20.14969
0.019	-19.929404
0.0191	-19.709118
0.0192	-19.488832
0.0193	-19.268546
0.0194	-19.04826
0.0195	-18.815016
0.0196	-18.59473
0.0197	-18.374444
0.0198	-18.154158
0.0199	-17.933872
0.02	-17.726544
0.0201	-17.506258
0.0202	-17.29893
0.0203	-17.091602
0.0204	-16.884274
0.0205	-16.676946
0.0206	-16.482576
0.0207	-16.275248
0.0208	-16.080878
0.0209	-15.899466
0.021	-15.718054
0.0211	-15.536642
0.0212	-15.368188
0.0213	-15.199734
0.0214	-15.03128
0.0215	-14.875784
0.0216	-14.720288
0.0217	-14.57775
0.0218	-14.422254
0.0219	-14.292674
0.022	-14.150136
0.0221	-14.020556
0.0222	-13.903934
0.0223	-13.787312
0.0224	-13.67069
0.0225	-13.567026
0.0226	-13.463362
0.0227	-13.372656
0.0228	-13.28195
0.0229	-13.191244
0.023	-13.113496
0.0231	-13.048706
0.0232	-12.983916
0.0233	-12.919126
0.0234	-12.867294
0.0235	-12.815462
0.0236	-12.776588
0.0237	-12.750672
0.0238	-12.711798
0.0239	-12.685882
0.024	-12.672924
0.0241	-12.672924
0.0242	-12.672924
0.0243	-12.685882
0.0244	-12.711798
0.0245	-12.724756
0.0246	-12.76363
0.0247	-12.789546
0.0248	-12.82842
0.0249	-12.880252
0.025	-12.932084
0.0251	-12.996874
0.0252	-13.061664
0.0253	-13.126454
0.0254	-13.204202
0.0255	-13.294908
0.0256	-13.372656
0.0257	-13.463362
0.0258	-13.554068
0.0259	-13.657732
0.026	-13.761396
0.0261	-13.86506
0.0262	-13.981682
0.0263	-14.098304
0.0264	-14.214926
0.0265	-14.344506
0.0266	-14.474086
0.0267	-14.616624
0.0268	-14.759162
0.0269	-14.9017
0.027	-15.057196
0.0271	-15.212692
0.0272	-15.368188
0.0273	-15.523684
0.0274	-15.67918
0.0275	-15.847634
0.0276	-16.00313
0.0277	-16.171584
0.0278	-16.340038
0.0279	-16.495534
0.028	-16.663988
0.0281	-16.832442
0.0282	-17.000896
0.0283	-17.16935
0.0284	-17.337804
0.0285	-17.506258
0.0286	-17.674712
0.0287	-17.843166
0.0288	-18.01162
0.0289	-18.180074
0.029	-18.33557
0.0291	-18.504024
0.0292	-18.672478
0.0293	-18.840932
0.0294	-18.996428
0.0295	-19.164882
0.0296	-19.320378
0.0297	-19.475874
0.0298	-19.618412
0.0299	-19.773908
0.03	-19.916446
0.0301	-20.058984
0.0302	-20.201522
0.0303	-20.331102
0.0304	-20.460682
0.0305	-20.577304
0.0306	-20.706884
0.0307	-20.823506
0.0308	-20.940128
0.0309	-21.05675
0.031	-21.160414
0.0311	-21.277036
0.0312	-21.367742
0.0313	-21.471406
0.0314	-21.549154
0.0315	-21.63986
0.0316	-21.717608
0.0317	-21.782398
0.0318	-21.847188
0.0319	-21.911978
0.032	-21.976768
0.0321	-22.0286
0.0322	-22.067474
0.0323	-22.09339
0.0324	-22.132264
0.0325	-22.15818
0.0326	-22.171138
0.0327	-22.184096
0.0328	-22.184096
0.0329	-22.184096
0.033	-22.171138
0.0331	-22.15818
0.0332	-22.132264
0.0333	-22.09339
0.0334	-22.054516
0.0335	-22.002684
0.0336	-21.937894
0.0337	-21.873104
0.0338	-21.808314
0.0339	-21.717608
0.034	-21.63986
0.0341	-21.536196
0.0342	-21.432532
0.0343	-21.328868
0.0344	-21.212246
0.0345	-21.082666
0.0346	-20.953086
0.0347	-20.823506
0.0348	-20.680968
0.0349	-20.525472
0.035	-20.369976
0.0351	-20.21448
0.0352	-20.046026
0.0353	-19.877572
0.0354	-19.69616
0.0355	-19.527706
0.0356	-19.333336
0.0357	-19.151924
0.0358	-18.957554
0.0359	-18.763184
0.036	-18.568814
0.0361	-18.361486
0.0362	-18.154158
0.0363	-17.94683
0.0364	-17.726544
0.0365	-17.506258
0.0366	-17.285972
0.0367	-17.052728
0.0368	-16.819484
0.0369	-16.58624
0.037	-16.352996
0.0371	-16.119752
0.0372	-15.886508
0.0373	-15.640306
0.0374	-15.407062
0.0375	-15.16086
0.0376	-14.914658
0.0377	-14.668456
0.0378	-14.422254
0.0379	-14.176052
0.038	-13.92985
0.0381	-13.67069
0.0382	-13.424488
0.0383	-13.178286
0.0384	-12.932084
0.0385	-12.685882
0.0386	-12.426722
0.0387	-12.18052
0.0388	-11.934318
0.0389	-11.675158
0.039	-11.428956
0.0391	-11.169796
0.0392	-10.923594
0.0393	-10.677392
0.0394	-10.418232
0.0395	-10.17203
0.0396	-9.925828
0.0397	-9.679626
0.0398	-9.446382
0.0399	-9.213138
0.04	-8.979894
0.0401	-8.74665
0.0402	-8.526364
0.0403	-8.306078
0.0404	-8.085792
0.0405	-7.878464
0.0406	-7.684094
0.0407	-7.489724
0.0408	-7.295354
0.0409	-7.113942
0.041	-6.93253
0.0411	-6.751118
0.0412	-6.582664
0.0413	-6.41421
0.0414	-6.258714
0.0415	-6.09026
0.0416	-5.934764
0.0417	-5.792226
0.0418	-5.649688
0.0419	-5.520108
0.042	-5.390528
0.0421	-5.273906
0.0422	-5.144326
0.0423	-5.040662
0.0424	-4.936998
0.0425	-4.833334
0.0426	-4.742628
0.0427	-4.651922
0.0428	-4.574174
0.0429	-4.496426
0.043	-4.431636
0.0431	-4.379804
0.0432	-4.327972
0.0433	-4.27614
0.0434	-4.250224
0.0435	-4.21135
0.0436	-4.198392
0.0437	-4.185434
0.0438	-4.172476
0.0439	-4.172476
0.044	-4.172476
0.0441	-4.185434
0.0442	-4.198392
0.0443	-4.224308
0.0444	-4.250224
0.0445	-4.289098
0.0446	-4.327972
0.0447	-4.379804
0.0448	-4.431636
0.0449	-4.496426
0.045	-4.574174
0.0451	-4.651922
0.0452	-4.742628
0.0453	-4.833334
0.0454	-4.936998
0.0455	-5.040662
0.0456	-5.144326
0.0457	-5.260948
0.0458	-5.37757
0.0459	-5.494192
0.046	-5.623772
0.0461	-5.753352
0.0462	-5.89589
0.0463	-6.038428
0.0464	-6.180966
0.0465	-6.323504
0.0466	-6.491958
0.0467	-6.647454
0.0468	-6.815908
0.0469	-6.984362
0.047	-7.152816
0.0471	-7.334228
0.0472	-7.502682
0.0473	-7.684094
0.0474	-7.865506
0.0475	-8.059876
0.0476	-8.241288
0.0477	-8.435658
0.0478	-8.61707
0.0479	-8.81144
0.048	-9.00581
0.0481	-9.20018
0.0482	-9.39455
0.0483	-9.58892
0.0484	-9.78329
0.0485	-9.97766
0.0486	-10.17203
0.0487	-10.3664
0.0488	-10.56077
0.0489	-10.75514
0.049	-10.94951
0.0491	-11.14388
0.0492	-11.33825
0.0493	-11.519662
0.0494	-11.714032
0.0495	-11.908402
0.0496	-12.089814
0.0497	-12.271226
0.0498	-12.43968
0.0499	-12.608134
0.05	-12.76363
0.0501	-12.919126
0.0502	-13.074622
0.0503	-13.230118
0.0504	-13.372656
0.0505	-13.515194
0.0506	-13.657732
0.0507	-13.80027
0.0508	-13.92985
0.0509	-14.072388
0.051	-14.201968
0.0511	-14.31859
0.0512	-14.435212
0.0513	-14.551834
0.0514	-14.668456
0.0515	-14.77212
0.0516	-14.862826
0.0517	-14.96649
0.0518	-15.044238
0.0519	-15.134944
0.052	-15.199734
0.0521	-15.277482
0.0522	-15.342272
0.0523	-15.394104
0.0524	-15.445936
0.0525	-15.48481
0.0526	-15.523684
0.0527	-15.5496
0.0528	-15.575516
0.0529	-15.601432
0.053	-15.61439
0.0531	-15.61439
0.0532	-15.61439
0.0533	-15.601432
0.0534	-15.588474
0.0535	-15.562558
0.0536	-15.536642
0.0537	-15.497768
0.0538	-15.458894
0.0539	-15.42002
0.054	-15.368188
0.0541	-15.316356
0.0542	-15.251566
0.0543	-15.186776
0.0544	-15.109028
0.0545	-15.03128
0.0546	-14.940574
0.0547	-14.83691
0.0548	-14.733246
0.0549	-14.629582
0.055	-14.500002
0.0551	-14.38338
0.0552	-14.240842
0.0553	-14.111262
0.0554	-13.968724
0.0555	-13.813228
0.0556	-13.657732
0.0557	-13.502236
0.0558	-13.320824
0.0559	-13.15237
0.056	-12.970958
0.0561	-12.789546
0.0562	-12.595176
0.0563	-12.400806
0.0564	-12.206436
0.0565	-11.999108
0.0566	-11.79178
0.0567	-11.584452
0.0568	-11.364166
0.0569	-11.14388
0.057	-10.923594
0.0571	-10.703308
0.0572	-10.470064
0.0573	-10.223862
0.0574	-9.990618
0.0575	-9.744416
0.0576	-9.498214
0.0577	-9.252012
0.0578	-8.992852
0.0579	-8.74665
0.058	-8.48749
0.0581	-8.241288
0.0582	-7.982128
0.0583	-7.722968
0.0584	-7.463808
0.0585	-7.217606
0.0586	-6.971404
0.0587	-6.725202
0.0588	-6.479
0.0589	-6.232798
0.059	-5.986596
0.0591	-5.727436
0.0592	-5.481234
0.0593	-5.24799
0.0594	-5.001788
0.0595	-4.755586
0.0596	-4.509384
0.0597	-4.263182
0.0598	-4.029938
0.0599	-3.796694
0.06	-3.576408
0.0601	-3.356122
0.0602	-3.135836
0.0603	-2.91555
0.0604	-2.708222
0.0605	-2.500894
0.0606	-2.293566
0.0607	-2.086238
0.0608	-1.891868
0.0609	-1.697498
0.061	-1.516086
0.0611	-1.334674
0.0612	-1.153262
0.0613	-0.984808
0.0614	-0.816354
0.0615	-0.660858
0.0616	-0.505362
0.0617	-0.362824
0.0618	-0.220286
0.0619	-0.090706
0.062	0.012958
0.0621	0.12958
0.0622	0.246202
0.0623	0.349866
0.0624	0.45353
0.0625	0.544236
0.0626	0.634942
0.0627	0.71269
0.0628	0.790438
0.0629	0.868186
0.063	0.932976
0.0631	0.997766
0.0632	1.049598
0.0633	1.10143
0.0634	1.140304
0.0635	1.179178
0.0636	1.205094
0.0637	1.218052
0.0638	1.23101
0.0639	1.23101
0.064	1.23101
0.0641	1.218052
0.0642	1.192136
0.0643	1.16622
0.0644	1.140304
0.0645	1.10143
0.0646	1.062556
0.0647	1.010724
0.0648	0.945934
0.0649	0.894102
0.065	0.829312
0.0651	0.751564
0.0652	0.673816
0.0653	0.596068
0.0654	0.505362
0.0655	0.414656
0.0656	0.32395
0.0657	0.220286
0.0658	0.116622
0.0659	0.012958
0.066	-0.090706
0.0661	-0.207328
0.0662	-0.336908
0.0663	-0.466488
0.0664	-0.596068
0.0665	-0.738606
0.0666	-0.894102
0.0667	-1.03664
0.0668	-1.192136
0.0669	-1.36059
0.067	-1.516086
0.0671	-1.68454
0.0672	-1.840036
0.0673	-2.00849
0.0674	-2.176944
0.0675	-2.358356
0.0676	-2.52681
0.0677	-2.708222
0.0678	-2.876676
0.0679	-3.058088
0.068	-3.2395
0.0681	-3.407954
0.0682	-3.589366
0.0683	-3.783736
0.0684	-3.965148
0.0685	-4.14656
0.0686	-4.327972
0.0687	-4.522342
0.0688	-4.716712
0.0689	-4.911082
0.069	-5.105452
0.0691	-5.299822
0.0692	-5.481234
0.0693	-5.675604
0.0694	-5.857016
0.0695	-6.051386
0.0696	-6.232798
0.0697	-6.401252
0.0698	-6.582664
0.0699	-6.764076
0.07	-6.945488
0.0701	-7.1269
0.0702	-7.295354
0.0703	-7.476766
0.0704	-7.64522
0.0705	-7.813674
0.0706	-7.982128
0.0707	-8.150582
0.0708	-8.319036
0.0709	-8.474532
0.071	-8.630028
0.0711	-8.772566
0.0712	-8.928062
0.0713	-9.057642
0.0714	-9.187222
0.0715	-9.316802
0.0716	-9.446382
0.0717	-9.563004
0.0718	-9.679626
0.0719	-9.78329
0.072	-9.886954
0.0721	-9.990618
0.0722	-10.081324
0.0723	-10.17203
0.0724	-10.249778
0.0725	-10.327526
0.0726	-10.392316
0.0727	-10.457106
0.0728	-10.521896
0.0729	-10.573728
0.073	-10.612602
0.0731	-10.664434
0.0732	-10.703308
0.0733	-10.729224
0.0734	-10.75514
0.0735	-10.768098
0.0736	-10.781056
0.0737	-10.794014
0.0738	-10.781056
0.0739	-10.781056
0.074	-10.75514
0.0741	-10.729224
0.0742	-10.703308
0.0743	-10.664434
0.0744	-10.612602
0.0745	-10.573728
0.0746	-10.508938
0.0747	-10.444148
0.0748	-10.379358
0.0749	-10.30161
0.075	-10.223862
0.0751	-10.146114
0.0752	-10.068366
0.0753	-9.97766
0.0754	-9.873996
0.0755	-9.78329
0.0756	-9.679626
0.0757	-9.563004
0.0758	-9.446382
0.0759	-9.32976
0.076	-9.20018
0.0761	-9.0706
0.0762	-8.928062
0.0763	-8.785524
0.0764	-8.642986
0.0765	-8.48749
0.0766	-8.319036
0.0767	-8.16354
0.0768	-7.995086
0.0769	-7.826632
0.077	-7.658178
0.0771	-7.489724
0.0772	-7.308312
0.0773	-7.1269
0.0774	-6.945488
0.0775	-6.751118
0.0776	-6.556748
0.0777	-6.362378
0.0778	-6.168008
0.0779	-5.973638
0.078	-5.76631
0.0781	-5.558982
0.0782	-5.351654
0.0783	-5.144326
0.0784	-4.936998
0.0785	-4.72967
0.0786	-4.522342
0.0787	-4.315014
0.0788	-4.107686
0.0789	-3.900358
0.079	-3.69303
0.0791	-3.485702
0.0792	-3.278374
0.0793	-3.084004
0.0794	-2.876676
0.0795	-2.682306
0.0796	-2.474978
0.0797	-2.280608
0.0798	-2.07328
0.0799	-1.87891
0.08	-1.68454
0.0801	-1.503128
0.0802	-1.321716
0.0803	-1.127346
0.0804	-0.958892
0.0805	-0.77748
0.0806	-0.609026
0.0807	-0.440572
0.0808	-0.272118
0.0809	-0.116622
0.081	0.025916
0.0811	0.181412
0.0812	0.336908
0.0813	0.479446
0.0814	0.634942
0.0815	0.764522
0.0816	0.894102
0.0817	1.023682
0.0818	1.153262
0.0819	1.269884
0.082	1.373548
0.0821	1.49017
0.0822	1.580876
0.0823	1.68454
0.0824	1.775246
0.0825	1.852994
0.0826	1.9437
0.0827	2.00849
0.0828	2.086238
0.0829	2.151028
0.083	2.215818
0.0831	2.26765
0.0832	2.319482
0.0833	2.371314
0.0834	2.410188
0.0835	2.436104
0.0836	2.474978
0.0837	2.500894
0.0838	2.513852
0.0839	2.52681
0.084	2.539768
0.0841	2.539768
0.0842	2.539768
0.0843	2.52681
0.0844	2.513852
0.0845	2.487936
0.0846	2.46202
0.0847	2.423146
0.0848	2.384272
0.0849	2.33244
0.085	2.280608
0.0851	2.228776
0.0852	2.163986
0.0853	2.099196
0.0854	2.034406
0.0855	1.969616
0.0856	1.891868
0.0857	1.801162
0.0858	1.710456
0.0859	1.61975
0.086	1.516086
0.0861	1.399464
0.0862	1.2958
0.0863	1.179178
0.0864	1.049598
0.0865	0.920018
0.0866	0.790438
0.0867	0.660858
0.0868	0.51832
0.0869	0.362824
0.087	0.220286
0.0871	0.06479
0.0872	-0.077748
0.0873	-0.233244
0.0874	-0.38874
0.0875	-0.544236
0.0876	-0.71269
0.0877	-0.868186
0.0878	-1.03664
0.0879	-1.205094
0.088	-1.373548
0.0881	-1.542002
0.0882	-1.723414
0.0883	-1.891868
0.0884	-2.07328
0.0885	-2.254692
0.0886	-2.436104
0.0887	-2.604558
0.0888	-2.78597
0.0889	-2.967382
0.089	-3.148794
0.0891	-3.317248
0.0892	-3.49866
0.0893	-3.680072
0.0894	-3.848526
0.0895	-4.01698
0.0896	-4.198392
0.0897	-4.366846
0.0898	-4.522342
0.0899	-4.690796
0.09	-4.85925
0.0901	-5.014746
0.0902	-5.170242
0.0903	-5.325738
0.0904	-5.481234
0.0905	-5.63673
0.0906	-5.779268
0.0907	-5.934764
0.0908	-6.077302
0.0909	-6.21984
0.091	-6.362378
0.0911	-6.491958
0.0912	-6.621538
0.0913	-6.751118
0.0914	-6.86774
0.0915	-6.984362
0.0916	-7.088026
0.0917	-7.19169
0.0918	-7.295354
0.0919	-7.38606
0.092	-7.476766
0.0921	-7.554514
0.0922	-7.632262
0.0923	-7.697052
0.0924	-7.761842
0.0925	-7.813674
0.0926	-7.865506
0.0927	-7.90438
0.0928	-7.930296
0.0929	-7.956212
0.093	-7.96917
0.0931	-7.982128
0.0932	-7.982128
0.0933	-7.982128
0.0934	-7.96917
0.0935	-7.943254
0.0936	-7.917338
0.0937	-7.878464
0.0938	-7.83959
0.0939	-7.787758
0.094	-7.722968
0.0941	-7.658178
0.0942	-7.593388
0.0943	-7.51564
0.0944	-7.437892
0.0945	-7.347186
0.0946	-7.25648
0.0947	-7.165774
0.0948	-7.06211
0.0949	-6.945488
0.095	-6.828866
0.0951	-6.712244
0.0952	-6.582664
0.0953	-6.453084
0.0954	-6.310546
0.0955	-6.168008
0.0956	-6.012512
0.0957	-5.857016
0.0958	-5.688562
0.0959	-5.520108
0.096	-5.351654
0.0961	-5.1832
0.0962	-5.001788
0.0963	-4.820376
0.0964	-4.638964
0.0965	-4.444594
0.0966	-4.250224
0.0967	-4.055854
0.0968	-3.861484
0.0969	-3.654156
0.097	-3.446828
0.0971	-3.252458
0.0972	-3.04513
0.0973	-2.837802
0.0974	-2.630474
0.0975	-2.410188
0.0976	-2.20286
0.0977	-1.995532
0.0978	-1.775246
0.0979	-1.567918
0.098	-1.347632
0.0981	-1.140304
0.0982	-0.920018
0.0983	-0.699732
0.0984	-0.466488
0.0985	-0.246202
0.0986	-0.025916
0.0987	0.181412
0.0988	0.414656
0.0989	0.634942
0.099	0.855228
0.0991	1.075514
0.0992	1.2958
0.0993	1.516086
0.0994	1.723414
0.0995	1.930742
0.0996	2.13807
0.0997	2.345398
0.0998	2.539768
0.0999	2.734138
0.1	2.928508
0.1001	3.122878
0.1002	3.317248
0.1003	3.49866
0.1004	3.680072
0.1005	3.861484
0.1006	4.029938
0.1007	4.198392
0.1008	4.366846
0.1009	4.5353
0.101	4.690796
0.1011	4.846292
0.1012	4.98883
0.1013	5.131368
0.1014	5.273906
0.1015	5.416444
0.1016	5.546024
0.1017	5.675604
0.1018	5.792226
0.1019	5.908848
0.102	6.012512
0.1021	6.116176
0.1022	6.206882
0.1023	6.297588
0.1024	6.375336
0.1025	6.453084
0.1026	6.517874
0.1027	6.582664
0.1028	6.647454
0.1029	6.699286
0.103	6.751118
0.1031	6.789992
0.1032	6.828866
0.1033	6.854782
0.1034	6.880698
0.1035	6.906614
0.1036	6.919572
0.1037	6.919572
0.1038	6.93253
0.1039	6.919572
0.104	6.906614
0.1041	6.893656
0.1042	6.86774
0.1043	6.828866
0.1044	6.789992
0.1045	6.751118
0.1046	6.699286
0.1047	6.634496
0.1048	6.569706
0.1049	6.504916
0.105	6.427168
0.1051	6.34942
0.1052	6.271672
0.1053	6.180966
0.1054	6.077302
0.1055	5.986596
0.1056	5.882932
0.1057	5.76631
0.1058	5.662646
0.1059	5.546024
0.106	5.416444
0.1061	5.286864
0.1062	5.144326
0.1063	5.014746
0.1064	4.872208
0.1065	4.716712
0.1066	4.561216
0.1067	4.40572
0.1068	4.250224
0.1069	4.08177
0.107	3.926274
0.1071	3.75782
0.1072	3.589366
0.1073	3.420912
0.1074	3.252458
0.1075	3.084004
0.1076	2.902592
0.1077	2.734138
0.1078	2.552726
0.1079	2.371314
0.108	2.189902
0.1081	1.995532
0.1082	1.81412
0.1083	1.61975
0.1084	1.438338
0.1085	1.243968
0.1086	1.049598
0.1087	0.868186
0.1088	0.673816
0.1089	0.479446
0.109	0.298034
0.1091	0.103664
0.1092	-0.06479
0.1093	-0.246202
0.1094	-0.427614
0.1095	-0.609026
0.1096	-0.790438
0.1097	-0.958892
0.1098	-1.140304
0.1099	-1.308758
0.11	-1.477212
0.1101	-1.645666
0.1102	-1.81412
0.1103	-1.969616
0.1104	-2.125112
0.1105	-2.280608
0.1106	-2.423146
0.1107	-2.565684
0.1108	-2.695264
0.1109	-2.837802
0.111	-2.954424
0.1111	-3.084004
0.1112	-3.200626
0.1113	-3.317248
0.1114	-3.420912
0.1115	-3.524576
0.1116	-3.62824
0.1117	-3.718946
0.1118	-3.809652
0.1119	-3.900358
0.112	-3.991064
0.1121	-4.068812
0.1122	-4.133602
0.1123	-4.198392
0.1124	-4.263182
0.1125	-4.315014
0.1126	-4.366846
0.1127	-4.40572
0.1128	-4.444594
0.1129	-4.47051
0.113	-4.496426
0.1131	-4.522342
0.1132	-4.5353
0.1133	-4.548258
0.1134	-4.548258
0.1135	-4.5353
0.1136	-4.522342
0.1137	-4.509384
0.1138	-4.483468
0.1139	-4.444594
0.114	-4.40572
0.1141	-4.353888
0.1142	-4.289098
0.1143	-4.237266
0.1144	-4.159518
0.1145	-4.094728
0.1146	-4.01698
0.1147	-3.939232
0.1148	-3.861484
0.1149	-3.783736
0.115	-3.69303
0.1151	-3.602324
0.1152	-3.511618
0.1153	-3.407954
0.1154	-3.291332
0.1155	-3.187668
0.1156	-3.071046
0.1157	-2.941466
0.1158	-2.811886
0.1159	-2.682306
0.116	-2.539768
0.1161	-2.39723
0.1162	-2.254692
0.1163	-2.112154
0.1164	-1.956658
0.1165	-1.801162
0.1166	-1.645666
0.1167	-1.49017
0.1168	-1.334674
0.1169	-1.16622
0.117	-0.997766
0.1171	-0.829312
0.1172	-0.6479
0.1173	-0.479446
0.1174	-0.298034
0.1175	-0.116622
0.1176	0.038874
0.1177	0.220286
0.1178	0.401698
0.1179	0.58311
0.118	0.764522
0.1181	0.945934
0.1182	1.127346
0.1183	1.321716
0.1184	1.503128
0.1185	1.697498
0.1186	1.891868
0.1187	2.086238
0.1188	2.280608
0.1189	2.487936
0.119	2.682306
0.1191	2.889634
0.1192	3.084004
0.1193	3.278374
0.1194	3.485702
0.1195	3.680072
0.1196	3.874442
0.1197	4.068812
0.1198	4.263182
0.1199	4.444594
0.12	4.638964
0.1201	4.820376
0.1202	5.001788
0.1203	5.1832
0.1204	5.364612
0.1205	5.533066
0.1206	5.714478
0.1207	5.882932
0.1208	6.051386
0.1209	6.21984
0.121	6.375336
0.1211	6.54379
0.1212	6.699286
0.1213	6.854782
0.1214	6.99732
0.1215	7.139858
0.1216	7.282396
0.1217	7.411976
0.1218	7.541556
0.1219	7.658178
0.122	7.7748
0.1221	7.878464
0.1222	7.982128
0.1223	8.085792
0.1224	8.176498
0.1225	8.267204
0.1226	8.35791
0.1227	8.435658
0.1228	8.513406
0.1229	8.591154
0.123	8.655944
0.1231	8.707776
0.1232	8.759608
0.1233	8.798482
0.1234	8.837356
0.1235	8.863272
0.1236	8.87623
0.1237	8.889188
0.1238	8.902146
0.1239	8.889188
0.124	8.87623
0.1241	8.863272
0.1242	8.837356
0.1243	8.798482
0.1244	8.759608
0.1245	8.720734
0.1246	8.668902
0.1247	8.61707
0.1248	8.565238
0.1249	8.500448
0.125	8.4227
0.1251	8.344952
0.1252	8.267204
0.1253	8.176498
0.1254	8.085792
0.1255	7.982128
0.1256	7.878464
0.1257	7.7748
0.1258	7.658178
0.1259	7.541556
0.126	7.411976
0.1261	7.282396
0.1262	7.152816
0.1263	7.010278
0.1264	6.86774
0.1265	6.712244
0.1266	6.569706
0.1267	6.41421
0.1268	6.258714
0.1269	6.103218
0.127	5.947722
0.1271	5.792226
0.1272	5.623772
0.1273	5.44236
0.1274	5.273906
0.1275	5.092494
0.1276	4.898124
0.1277	4.716712
0.1278	4.522342
0.1279	4.34093
0.128	4.14656
0.1281	3.95219
0.1282	3.744862
0.1283	3.550492
0.1284	3.343164
0.1285	3.135836
0.1286	2.91555
0.1287	2.708222
0.1288	2.500894
0.1289	2.293566
0.129	2.086238
0.1291	1.87891
0.1292	1.671582
0.1293	1.464254
0.1294	1.256926
0.1295	1.049598
0.1296	0.855228
0.1297	0.6479
0.1298	0.440572
0.1299	0.233244
0.13	0.038874
0.1301	-0.142538
0.1302	-0.349866
0.1303	-0.544236
0.1304	-0.738606
0.1305	-0.932976
0.1306	-1.114388
