Multi Channel Analyzer Raw Data
Version: 1

Channel: 32
[s]	[µV]
0.4086	-40.55854
0.4087	-41.180524
0.4088	-43.487048
0.4089	-39.249782
0.409	-26.512068
0.4091	-28.365062
0.4092	-31.021452
0.4093	-33.068816
0.4094	-33.405724
0.4095	-31.125116
0.4096	-39.84585
0.4097	-28.611264
0.4098	-5.079536
0.4099	-1.542002
0.41	-8.461574
0.4101	-41.53039
0.4102	-48.488836
0.4103	-30.619754
0.4104	-30.049602
0.4105	-24.438788
0.4106	-30.308762
0.4107	-31.760058
0.4108	-35.556752
0.4109	-48.760954
0.411	-44.38115
0.4111	-49.486602
0.4112	-46.337808
0.4113	-48.5925
0.4114	-40.714036
0.4115	-47.050498
0.4116	-56.613502
0.4117	-51.728336
0.4118	-48.709122
0.4119	-39.081328
0.412	-44.173822
0.4121	-48.812786
0.4122	-49.616182
0.4123	-40.092052
0.4124	-42.17829
0.4125	-24.672032
0.4126	-48.229676
0.4127	-62.39277
0.4128	-44.692142
0.4129	-41.647012
0.413	-44.562562
0.4131	-44.601436
0.4132	-47.024582
0.4133	-49.460686
0.4134	-64.699294
0.4135	-61.16176
0.4136	-52.596522
0.4137	-51.663546
0.4138	-65.360152
0.4139	-62.859258
0.414	-45.832446
0.4141	-40.778826
0.4142	-64.453092
0.4143	-70.68589
0.4144	-53.037094
0.4145	-60.44907
0.4146	-69.467838
0.4147	-66.189464
0.4148	-67.083566
0.4149	-71.618866
0.415	-72.461136
0.4151	-65.256488
0.4152	-52.67427
0.4153	-63.546032
0.4154	-77.981244
0.4155	-81.402156
0.4156	-76.827982
0.4157	-93.828878
0.4158	-95.941032
0.4159	-102.679192
0.416	-75.363728
0.4161	-72.059438
0.4162	-81.609484
0.4163	-82.244426
0.4164	-80.676508
0.4165	-91.664892
0.4166	-80.702424
0.4167	-88.995544
0.4168	-99.361944
0.4169	-103.689916
0.417	-93.271684
0.4171	-78.149698
0.4172	-73.705104
0.4173	-66.53933
0.4174	-75.1564
0.4175	-75.182316
0.4176	-71.890984
0.4177	-79.315918
0.4178	-93.077314
0.4179	-70.348982
0.418	-71.554076
0.4181	-77.799832
0.4182	-83.268108
0.4183	-104.143446
0.4184	-93.349432
0.4185	-81.920476
0.4186	-87.349878
0.4187	-87.14255
0.4188	-88.231022
0.4189	-82.464712
0.419	-82.983032
0.4191	-101.292686
0.4192	-96.86105
0.4193	-90.38205
0.4194	-77.605462
0.4195	-64.699294
0.4196	-74.987946
0.4197	-72.409304
0.4198	-82.827536
0.4199	-87.712702
0.42	-98.377136
0.4201	-77.890538
0.4202	-78.59027
0.4203	-81.816812
0.4204	-86.144784
0.4205	-79.484372
0.4206	-76.465158
0.4207	-84.123336
0.4208	-74.819492
0.4209	-74.210466
0.421	-79.523246
0.4211	-92.170254
0.4212	-69.947284
0.4213	-62.820384
0.4214	-84.395454
0.4215	-70.49152
0.4216	-72.798044
0.4217	-78.00716
0.4218	-64.193932
0.4219	-58.272126
0.422	-57.442814
0.4221	-73.79581
0.4222	-72.525926
0.4223	-70.983924
0.4224	-71.152378
0.4225	-63.94773
0.4226	-66.785532
0.4227	-69.45488
0.4228	-63.001796
0.4229	-63.04067
0.423	-59.723422
0.4231	-54.345852
0.4232	-61.978114
0.4233	-48.501794
0.4234	-47.335574
0.4235	-49.447728
0.4236	-46.97275
0.4237	-42.929854
0.4238	-47.905726
0.4239	-50.030838
0.424	-43.564796
0.4241	-44.847638
0.4242	-45.003134
0.4243	-40.208674
0.4244	-45.767656
0.4245	-34.001792
0.4246	-29.920022
0.4247	-26.006706
0.4248	-39.26274
0.4249	-42.839148
0.425	-36.658182
0.4251	-44.588478
0.4252	-32.952194
0.4253	-35.582668
0.4254	-39.45711
0.4255	-33.587136
0.4256	-30.554964
0.4257	-39.00358
0.4258	-26.797144
0.4259	-31.734142
0.426	-39.832892
0.4261	-28.157734
0.4262	-41.258272
0.4263	-47.905726
0.4264	-36.295358
0.4265	-34.610818
0.4266	-39.690354
0.4267	-40.908406
0.4268	-21.419574
0.4269	-12.37489
0.427	-34.558986
0.4271	-17.052728
0.4272	-12.76363
0.4273	-24.49062
0.4274	-39.858808
0.4275	-33.392766
0.4276	-9.239054
0.4277	-15.705096
0.4278	-26.978556
0.4279	-19.190798
0.428	-12.82842
0.4281	-16.547366
0.4282	-12.56926
0.4283	-10.379358
0.4284	-29.570156
0.4285	-33.470514
0.4286	-30.12735
0.4287	-25.255142
0.4288	-18.231906
0.4289	-18.231906
0.429	-29.945938
0.4291	-17.156392
0.4292	-37.630032
0.4293	-42.942812
0.4294	-15.782844
0.4295	-2.099196
0.4296	-11.221628
0.4297	-11.610368
0.4298	-22.339592
0.4299	-32.822614
0.43	-21.911978
0.4301	-15.562558
0.4302	-27.14701
0.4303	-14.940574
0.4304	-19.203756
0.4305	-30.010728
0.4306	-39.703312
0.4307	-25.85121
0.4308	-44.264528
0.4309	-28.105902
0.431	-36.308316
0.4311	-40.260506
0.4312	-36.373106
0.4313	-28.157734
0.4314	-28.390978
0.4315	-36.722972
0.4316	-41.841382
0.4317	-40.286422
0.4318	-42.709568
0.4319	-48.39813
0.432	-36.049156
0.4321	-30.995536
0.4322	-36.21761
0.4323	-44.588478
0.4324	-39.39232
0.4325	-28.727886
0.4326	-17.350762
0.4327	-39.71627
0.4328	-44.756932
0.4329	-28.753802
0.433	-37.876234
0.4331	-50.173376
0.4332	-47.918684
0.4333	-53.19259
0.4334	-50.458452
0.4335	-39.26274
0.4336	-51.689462
0.4337	-57.961134
0.4338	-70.906176
0.4339	-53.607246
0.434	-41.284188
0.4341	-48.164886
0.4342	-51.689462
0.4343	-63.247998
0.4344	-49.668014
0.4345	-44.44594
0.4346	-50.834234
0.4347	-58.37579
0.4348	-55.058542
0.4349	-61.239508
0.435	-52.246656
0.4351	-37.008048
0.4352	-55.369534
0.4353	-70.206444
0.4354	-77.773916
0.4355	-75.311896
0.4356	-69.39009
0.4357	-74.44371
0.4358	-77.605462
0.4359	-63.546032
0.436	-62.600098
0.4361	-77.825748
0.4362	-67.912878
0.4363	-70.970966
0.4364	-62.509392
0.4365	-69.934326
0.4366	-64.349428
0.4367	-90.77079
0.4368	-81.039332
0.4369	-69.77883
0.437	-74.145676
0.4371	-89.384284
0.4372	-81.155954
0.4373	-79.834238
0.4374	-73.420028
0.4375	-71.165336
0.4376	-74.871324
0.4377	-68.768106
0.4378	-82.399922
0.4379	-88.399476
0.438	-91.651934
0.4381	-80.01565
0.4382	-82.244426
0.4383	-82.374006
0.4384	-75.22119
0.4385	-70.970966
0.4386	-61.68008
0.4387	-70.634058
0.4388	-88.904838
0.4389	-88.801174
0.439	-92.90886
0.4391	-82.633166
0.4392	-69.079098
0.4393	-84.09742
0.4394	-92.299834
0.4395	-100.631828
0.4396	-77.35926
0.4397	-56.17293
0.4398	-62.52235
0.4399	-77.009394
0.44	-91.561228
0.4401	-92.84407
0.4402	-83.034864
0.4403	-73.08312
0.4404	-70.154612
0.4405	-66.228338
0.4406	-67.485264
0.4407	-71.256042
0.4408	-73.60144
0.4409	-77.190806
0.441	-64.362386
0.4411	-57.714932
0.4412	-69.64925
0.4413	-64.841832
0.4414	-65.684102
0.4415	-74.223424
0.4416	-62.937006
0.4417	-54.449516
0.4418	-69.014308
0.4419	-69.765872
0.442	-53.06301
0.4421	-40.610372
0.4422	-69.221636
0.4423	-62.78151
0.4424	-50.302956
0.4425	-59.438346
0.4426	-49.318148
0.4427	-64.07731
0.4428	-57.300276
0.4429	-71.515202
0.443	-60.539776
0.4431	-55.149248
0.4432	-53.25738
0.4433	-49.668014
0.4434	-50.328872
0.4435	-61.446836
0.4436	-43.461132
0.4437	-44.549604
0.4438	-75.985712
0.4439	-57.92226
0.444	-50.21225
0.4441	-51.015646
0.4442	-31.436108
0.4443	-43.73325
0.4444	-43.383384
0.4445	-51.974538
0.4446	-31.87668
0.4447	-35.880702
0.4448	-43.448174
0.4449	-56.574628
0.445	-51.89679
0.4451	-25.242184
0.4452	-25.086688
0.4453	-30.801166
0.4454	-32.382042
0.4455	-35.82887
0.4456	-28.002238
0.4457	-22.533962
0.4458	-30.049602
0.4459	-25.553176
0.446	-33.418682
0.4461	-32.667118
0.4462	-24.179628
0.4463	-17.920914
0.4464	-15.847634
0.4465	-29.1555
0.4466	-20.99196
0.4467	-10.418232
0.4468	-14.409296
0.4469	-21.782398
0.447	-22.145222
0.4471	-22.54692
0.4472	-3.148794
0.4473	-2.20286
0.4474	-10.10724
0.4475	-8.759608
0.4476	-21.004918
0.4477	-46.234144
0.4478	-36.437896
0.4479	-18.322612
0.448	-11.001342
0.4481	-16.06792
0.4482	-21.795356
0.4483	-19.04826
0.4484	-17.726544
0.4485	-4.250224
0.4486	-15.199734
0.4487	-27.60054
0.4488	-13.398572
0.4489	-26.486152
0.449	-14.500002
0.4491	-12.659966
0.4492	-29.440576
0.4493	-14.474086
0.4494	-7.113942
0.4495	-16.32708
0.4496	-3.511618
0.4497	-9.550046
0.4498	-36.99509
0.4499	-41.219398
0.45	-32.304294
0.4501	-23.752014
0.4502	-17.843166
0.4503	-13.463362
0.4504	-11.428956
0.4505	-22.119306
0.4506	-27.678288
0.4507	-34.584902
0.4508	-21.238162
0.4509	-5.144326
0.451	-25.099646
0.4511	-51.05452
0.4512	-25.52726
0.4513	-18.413318
0.4514	-31.060326
0.4515	-31.915554
0.4516	-25.579092
0.4517	-17.480342
0.4518	-25.553176
0.4519	-25.734588
0.452	-31.55273
0.4521	-42.787316
0.4522	-43.901704
0.4523	-47.724314
0.4524	-22.780164
0.4525	-30.84004
0.4526	-42.994644
0.4527	-44.938344
0.4528	-43.163098
0.4529	-55.939686
0.453	-54.864172
0.4531	-36.424938
0.4532	-37.38383
0.4533	-46.739506
0.4534	-61.472752
0.4535	-69.882494
0.4536	-52.907514
0.4537	-46.285976
0.4538	-44.873554
0.4539	-48.164886
0.454	-61.16176
0.4541	-60.669356
0.4542	-54.540222
0.4543	-46.273018
0.4544	-54.03486
0.4545	-48.475878
0.4546	-58.673824
0.4547	-69.040224
0.4548	-67.614844
0.4549	-52.104118
0.455	-46.635842
0.4551	-57.33915
0.4552	-42.074626
0.4553	-42.126458
0.4554	-51.352554
0.4555	-57.287318
0.4556	-66.435666
0.4557	-57.818596
0.4558	-56.522796
0.4559	-63.895898
0.456	-63.351662
0.4561	-78.78464
0.4562	-73.47186
0.4563	-70.543352
0.4564	-63.092502
0.4565	-71.294916
0.4566	-64.880706
0.4567	-64.85479
0.4568	-65.11395
0.4569	-67.070608
0.457	-63.260956
0.4571	-83.19036
0.4572	-73.627356
0.4573	-70.336024
0.4574	-66.046926
0.4575	-67.601886
0.4576	-73.886516
0.4577	-72.940582
0.4578	-47.568818
0.4579	-80.72834
0.458	-96.977672
0.4581	-79.056758
0.4582	-85.380262
0.4583	-74.37892
0.4584	-64.1421
0.4585	-75.843174
0.4586	-86.157742
0.4587	-85.730128
0.4588	-75.104568
0.4589	-75.622888
0.459	-89.163998
0.4591	-79.665784
0.4592	-84.771236
0.4593	-71.579992
0.4594	-65.256488
0.4595	-67.239062
0.4596	-69.571502
0.4597	-76.25783
0.4598	-56.198846
0.4599	-56.613502
0.46	-72.50001
0.4601	-87.59608
0.4602	-79.95086
0.4603	-74.37892
0.4604	-81.95935
0.4605	-88.386518
0.4606	-79.95086
0.4607	-59.814128
0.4608	-59.451304
0.4609	-67.394558
0.461	-63.960688
0.4611	-65.334236
0.4612	-68.858812
0.4613	-48.022348
0.4614	-35.673374
0.4615	-56.587586
0.4616	-71.152378
0.4617	-65.580438
0.4618	-49.966048
0.4619	-44.173822
0.462	-66.630036
0.4621	-65.904388
0.4622	-52.000454
0.4623	-55.097416
0.4624	-56.10814
0.4625	-57.909302
0.4626	-65.04916
0.4627	-54.151482
0.4628	-34.973642
0.4629	-54.449516
0.463	-65.813682
0.4631	-51.909748
0.4632	-47.115288
0.4633	-46.26006
0.4634	-35.258718
0.4635	-54.540222
0.4636	-46.38964
0.4637	-39.91064
0.4638	-36.321274
0.4639	-28.559432
0.464	-42.994644
0.4641	-40.804742
0.4642	-25.099646
0.4643	-27.548708
0.4644	-26.615732
0.4645	-26.732354
0.4646	-26.23995
0.4647	-32.576412
0.4648	-30.049602
0.4649	-24.516536
0.465	-29.142542
0.4651	-15.782844
0.4652	-21.277036
0.4653	-43.461132
0.4654	-40.247548
0.4655	-17.985704
0.4656	-7.826632
0.4657	-12.102772
0.4658	-26.965598
0.4659	-23.376232
0.466	-15.09607
0.4661	-27.458002
0.4662	-30.606796
0.4663	-26.745312
0.4664	-36.99509
0.4665	-23.739056
0.4666	-14.746204
0.4667	-10.003576
0.4668	-26.589816
0.4669	-27.2118
0.467	-18.128242
0.4671	-26.848976
0.4672	-24.672032
0.4673	-6.828866
0.4674	-16.936106
0.4675	-38.796252
0.4676	-16.547366
0.4677	-18.128242
0.4678	-15.212692
0.4679	-24.736822
0.468	-9.899912
0.4681	-1.334674
0.4682	-6.530832
0.4683	-6.595622
0.4684	-4.911082
0.4685	-8.915104
0.4686	-10.716266
0.4687	-11.92136
0.4688	-15.173818
0.4689	-25.436554
0.469	-10.988384
0.4691	-12.18052
0.4692	-34.260952
0.4693	-29.298038
0.4694	-17.195266
0.4695	-25.579092
0.4696	-27.01743
0.4697	-21.043792
0.4698	-18.452192
0.4699	-27.483918
0.47	-3.058088
0.4701	-7.32127
0.4702	-10.599644
0.4703	-21.3807
0.4704	-42.385618
0.4705	-33.146564
0.4706	-34.260952
0.4707	-38.912874
0.4708	-39.573732
0.4709	-37.746654
0.471	-34.882936
0.4711	-37.409746
0.4712	-34.442364
0.4713	-26.550942
0.4714	-21.341826
0.4715	-28.261398
0.4716	-40.532624
0.4717	-45.845404
0.4718	-39.97543
0.4719	-40.467834
0.472	-53.697952
0.4721	-40.36417
0.4722	-29.920022
0.4723	-34.27391
0.4724	-43.072392
0.4725	-37.655948
0.4726	-40.079094
0.4727	-27.483918
0.4728	-21.302952
0.4729	-36.165778
0.473	-57.041116
0.4731	-49.30519
0.4732	-44.407066
0.4733	-50.134502
0.4734	-45.275252
0.4735	-57.53352
0.4736	-46.920918
0.4737	-35.89366
0.4738	-43.66846
0.4739	-53.801616
0.474	-68.729232
0.4741	-61.80966
0.4742	-51.05452
0.4743	-44.549604
0.4744	-39.314572
0.4745	-32.680076
0.4746	-51.235932
0.4747	-55.084458
0.4748	-69.467838
0.4749	-78.888304
0.475	-66.332002
0.4751	-58.064798
0.4752	-51.287764
0.4753	-52.441026
0.4754	-74.599206
0.4755	-73.497776
0.4756	-58.24621
0.4757	-76.698402
0.4758	-78.473648
0.4759	-59.28285
0.476	-75.35077
0.4761	-86.390986
0.4762	-69.765872
0.4763	-50.432536
0.4764	-55.78419
0.4765	-60.682314
0.4766	-68.301618
0.4767	-72.940582
0.4768	-87.932988
0.4769	-77.670252
0.477	-73.08312
0.4771	-67.524138
0.4772	-66.785532
0.4773	-71.605908
0.4774	-79.924944
0.4775	-81.609484
0.4776	-68.508946
0.4777	-86.002246
0.4778	-79.49733
0.4779	-78.175614
0.478	-84.823068
0.4781	-69.182762
0.4782	-78.188572
0.4783	-75.726552
0.4784	-73.79581
0.4785	-79.23817
0.4786	-87.557206
0.4787	-93.582676
0.4788	-89.773024
0.4789	-96.096528
0.479	-81.415114
0.4791	-67.264978
0.4792	-69.9732
0.4793	-73.834684
0.4794	-83.51431
0.4795	-78.875346
0.4796	-81.259618
0.4797	-80.261852
0.4798	-80.702424
0.4799	-77.890538
0.48	-65.904388
0.4801	-69.169804
0.4802	-68.599652
0.4803	-82.762746
0.4804	-91.09474
0.4805	-82.309216
0.4806	-74.37892
0.4807	-81.479904
0.4808	-85.39322
0.4809	-86.261406
0.481	-72.474094
0.4811	-66.953986
0.4812	-78.888304
0.4813	-69.869536
0.4814	-67.459348
0.4815	-66.694826
0.4816	-66.137632
0.4817	-64.85479
0.4818	-71.307874
0.4819	-67.355684
0.482	-64.802958
0.4821	-70.012074
0.4822	-59.982582
0.4823	-55.693484
0.4824	-60.293574
0.4825	-65.684102
0.4826	-65.036202
0.4827	-53.762742
0.4828	-60.876684
0.4829	-65.969178
0.483	-48.46292
0.4831	-42.800274
0.4832	-58.414664
0.4833	-57.131822
0.4834	-42.061668
0.4835	-45.638076
0.4836	-50.562116
0.4837	-47.011624
0.4838	-58.453538
0.4839	-58.945942
0.484	-67.420474
0.4841	-47.55586
0.4842	-32.770782
0.4843	-39.729228
0.4844	-46.376682
0.4845	-36.502686
0.4846	-38.67963
0.4847	-41.906172
0.4848	-34.14433
0.4849	-40.49375
0.485	-32.187672
0.4851	-40.960238
0.4852	-35.206886
0.4853	-36.645224
0.4854	-47.646566
0.4855	-39.39232
0.4856	-35.725206
0.4857	-25.617966
0.4858	-23.505812
0.4859	-27.043346
0.486	-25.410638
0.4861	-24.762738
0.4862	-36.256484
0.4863	-49.486602
0.4864	-33.36685
0.4865	-15.61439
0.4866	-17.700628
0.4867	-5.63673
0.4868	-3.576408
0.4869	-14.176052
0.487	-10.88472
0.4871	-11.6622
0.4872	-19.24263
0.4873	-47.983474
0.4874	-24.866402
0.4875	-34.20912
0.4876	-29.777484
0.4877	-32.809656
0.4878	-33.509388
0.4879	-19.138966
0.488	-37.38383
0.4881	-35.95845
0.4882	-39.534858
0.4883	-34.999558
0.4884	-32.602328
0.4885	-36.295358
0.4886	-12.323058
0.4887	-27.846742
0.4888	-32.07105
0.4889	-37.77257
0.489	-36.15282
0.4891	-41.802508
0.4892	-28.416894
0.4893	-21.173372
0.4894	-25.566134
0.4895	-15.497768
0.4896	-20.629136
0.4897	-29.777484
0.4898	-23.920468
0.4899	-23.998216
0.49	-28.546474
0.4901	-31.565688
0.4902	-22.702416
0.4903	-11.053174
0.4904	-27.004472
0.4905	-32.252462
0.4906	-19.56658
0.4907	-25.605008
0.4908	-29.427618
0.4909	-30.503132
0.491	-28.727886
0.4911	-17.596964
0.4912	-19.11305
0.4913	-24.55541
0.4914	-19.30742
0.4915	-26.201076
0.4916	-18.931638
0.4917	-35.077306
0.4918	-50.302956
0.4919	-50.73057
0.492	-50.549158
0.4921	-47.516986
0.4922	-49.395896
0.4923	-36.463812
0.4924	-43.111266
0.4925	-39.755144
0.4926	-43.27972
0.4927	-47.49107
0.4928	-26.771228
0.4929	-27.34138
0.493	-31.81189
0.4931	-39.547816
0.4932	-39.483026
0.4933	-37.759612
0.4934	-48.061222
0.4935	-68.09429
0.4936	-62.872216
0.4937	-71.631824
0.4938	-66.500456
0.4939	-47.063456
0.494	-60.760062
0.4941	-66.137632
0.4942	-59.73638
0.4943	-70.193486
0.4944	-70.958008
0.4945	-44.7051
0.4946	-48.890534
0.4947	-65.917346
0.4948	-61.071054
0.4949	-55.123332
0.495	-89.371326
0.4951	-83.112612
0.4952	-65.489732
0.4953	-50.095628
0.4954	-35.025474
0.4955	-52.35032
0.4956	-63.999562
0.4957	-68.690358
0.4958	-76.011628
0.4959	-65.489732
0.496	-67.951752
0.4961	-69.597418
0.4962	-77.87758
0.4963	-77.268554
0.4964	-75.54514
0.4965	-72.603674
0.4966	-76.426284
0.4967	-75.726552
0.4968	-80.546928
0.4969	-77.527714
0.497	-82.840494
0.4971	-80.780172
0.4972	-82.244426
0.4973	-88.30877
0.4974	-100.644786
0.4975	-97.8329
0.4976	-90.071058
0.4977	-83.268108
0.4978	-94.891434
0.4979	-94.46382
0.498	-87.971862
0.4981	-88.412434
0.4982	-85.678296
0.4983	-80.132272
0.4984	-79.004926
0.4985	-81.518778
0.4986	-77.151932
0.4987	-74.417794
0.4988	-80.85792
0.4989	-94.65819
0.499	-95.280174
0.4991	-71.579992
0.4992	-52.713144
0.4993	-72.707338
0.4994	-82.957116
0.4995	-76.491074
0.4996	-82.127804
0.4997	-80.585802
0.4998	-95.008056
0.4999	-76.374452
0.5	-103.79358
0.5001	-96.316814
0.5002	-78.110824
0.5003	-74.288214
0.5004	-71.554076
0.5005	-68.120206
0.5006	-80.248894
0.5007	-82.166678
0.5008	-79.354792
0.5009	-75.73951
0.501	-69.143888
0.5011	-63.260956
0.5012	-69.26051
0.5013	-73.899474
0.5014	-59.80117
0.5015	-62.885174
0.5016	-69.765872
0.5017	-64.180974
0.5018	-70.932092
0.5019	-66.850322
0.502	-61.382046
0.5021	-69.688124
0.5022	-65.580438
0.5023	-68.042458
0.5024	-58.816362
0.5025	-55.563904
0.5026	-54.436558
0.5027	-70.608142
0.5028	-60.215826
0.5029	-43.21493
0.503	-42.43745
0.5031	-51.132268
0.5032	-41.089818
0.5033	-40.739952
0.5034	-38.446386
0.5035	-45.93611
0.5036	-26.537984
0.5037	-33.340934
0.5038	-38.018772
0.5039	-39.97543
0.504	-52.441026
0.5041	-53.335128
0.5042	-48.579542
0.5043	-48.773912
0.5044	-61.213592
0.5045	-50.873108
0.5046	-45.48258
0.5047	-41.180524
0.5048	-42.074626
0.5049	-41.297146
0.505	-25.488386
0.5051	-24.140754
0.5052	-32.433874
0.5053	-35.530836
0.5054	-25.605008
0.5055	-27.885616
0.5056	-24.114838
0.5057	-14.862826
0.5058	-26.525026
0.5059	-29.064794
0.506	-52.67427
0.5061	-45.80653
0.5062	-26.23995
0.5063	-42.450408
0.5064	-32.78374
0.5065	-14.551834
0.5066	-15.48481
0.5067	-13.256034
0.5068	-18.815016
0.5069	-20.86238
0.507	-30.412426
0.5071	-31.526814
0.5072	-18.542898
0.5073	-24.205544
0.5074	-25.086688
0.5075	-44.044242
0.5076	-23.428064
0.5077	-11.20867
0.5078	-7.90438
0.5079	-13.489278
0.508	-28.883382
0.5081	-26.771228
0.5082	-17.376678
0.5083	-16.897232
0.5084	-26.30474
0.5085	-28.339146
0.5086	-32.628244
0.5087	-25.630924
0.5088	-22.521004
0.5089	-16.184542
0.509	-23.298484
0.5091	-21.082666
0.5092	-13.86506
0.5093	-4.004022
0.5094	-10.444148
0.5095	-23.466938
0.5096	-24.94415
